,Dataset Name,"Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 450 with random sample rate of 0.2 Solution Size","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 2250 with random sample rate of 0.2 Solution Size","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 4500 with random sample rate of 0.2 Solution Size","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 6750 with random sample rate of 0.2 Solution Size","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 9000 with random sample rate of 0.2 Solution Size","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 11250 with random sample rate of 0.2 Solution Size","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 13500 with random sample rate of 0.2 Solution Size","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 15750 with random sample rate of 0.2 Solution Size","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 18000 with random sample rate of 0.2 Solution Size","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 20250 with random sample rate of 0.2 Solution Size","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 22500 with random sample rate of 0.2 Solution Size","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 24750 with random sample rate of 0.2 Solution Size","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 27000 with random sample rate of 0.2 Solution Size","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 29250 with random sample rate of 0.2 Solution Size","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 31500 with random sample rate of 0.2 Solution Size","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 33750 with random sample rate of 0.2 Solution Size","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 36000 with random sample rate of 0.2 Solution Size","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 38250 with random sample rate of 0.2 Solution Size","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 40500 with random sample rate of 0.2 Solution Size","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 42750 with random sample rate of 0.2 Solution Size","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 45000 with random sample rate of 0.2 Solution Size","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 47250 with random sample rate of 0.2 Solution Size","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 49500 with random sample rate of 0.2 Solution Size","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 51750 with random sample rate of 0.2 Solution Size","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 54000 with random sample rate of 0.2 Solution Size","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 56250 with random sample rate of 0.2 Solution Size","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 58500 with random sample rate of 0.2 Solution Size","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 60750 with random sample rate of 0.2 Solution Size","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 63000 with random sample rate of 0.2 Solution Size","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 65250 with random sample rate of 0.2 Solution Size","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 67500 with random sample rate of 0.2 Solution Size","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 450 with random sample rate of 0.2 Solution Time","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 2250 with random sample rate of 0.2 Solution Time","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 4500 with random sample rate of 0.2 Solution Time","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 6750 with random sample rate of 0.2 Solution Time","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 9000 with random sample rate of 0.2 Solution Time","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 11250 with random sample rate of 0.2 Solution Time","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 13500 with random sample rate of 0.2 Solution Time","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 15750 with random sample rate of 0.2 Solution Time","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 18000 with random sample rate of 0.2 Solution Time","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 20250 with random sample rate of 0.2 Solution Time","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 22500 with random sample rate of 0.2 Solution Time","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 24750 with random sample rate of 0.2 Solution Time","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 27000 with random sample rate of 0.2 Solution Time","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 29250 with random sample rate of 0.2 Solution Time","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 31500 with random sample rate of 0.2 Solution Time","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 33750 with random sample rate of 0.2 Solution Time","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 36000 with random sample rate of 0.2 Solution Time","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 38250 with random sample rate of 0.2 Solution Time","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 40500 with random sample rate of 0.2 Solution Time","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 42750 with random sample rate of 0.2 Solution Time","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 45000 with random sample rate of 0.2 Solution Time","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 47250 with random sample rate of 0.2 Solution Time","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 49500 with random sample rate of 0.2 Solution Time","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 51750 with random sample rate of 0.2 Solution Time","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 54000 with random sample rate of 0.2 Solution Time","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 56250 with random sample rate of 0.2 Solution Time","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 58500 with random sample rate of 0.2 Solution Time","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 60750 with random sample rate of 0.2 Solution Time","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 63000 with random sample rate of 0.2 Solution Time","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 65250 with random sample rate of 0.2 Solution Time","Gurobi_warm batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three warm start at step 67500 with random sample rate of 0.2 Solution Time"
0,ER_700_800_0.15_47,40,41,41,42,41,40,39,42,40,39,40,41,40,41,42,41,41,41,40,40,40,41,41,40,39,41,41,39,40,40,40,30.255333185195923,30.041593074798584,30.41764807701111,30.48714804649353,30.331855058670044,30.482104778289795,30.426481008529663,30.427946090698242,30.50781488418579,30.446547985076904,30.433605909347534,30.284090042114258,30.38249897956848,30.30888605117798,30.109110116958618,30.15818500518799,30.4318790435791,30.03906488418579,30.53555703163147,30.51749897003174,30.47962212562561,30.130889892578125,30.086371898651123,30.13113021850586,30.420430898666382,30.15345001220703,30.08010506629944,30.234148025512695,30.14221501350403,30.0959529876709,30.149089097976685
1,ER_700_800_0.15_57,40,41,41,39,41,41,40,40,40,40,40,39,39,39,40,40,41,41,42,40,42,42,40,40,39,41,40,41,40,40,41,30.842320919036865,30.154744863510132,30.230677843093872,30.30758285522461,30.15995717048645,30.574755907058716,30.232059001922607,30.441020965576172,30.041795015335083,30.361915826797485,30.046833038330078,30.44289803504944,30.175132036209106,30.403856992721558,30.13368582725525,30.457398176193237,30.440019845962524,30.16292095184326,30.1249680519104,30.049875020980835,30.48575210571289,30.14068102836609,30.511492013931274,30.225311040878296,30.44169282913208,30.269166946411133,30.20867896080017,30.40974998474121,30.054213047027588,30.4048490524292,30.12478995323181
2,ER_700_800_0.15_25,42,42,40,40,41,40,40,40,40,39,40,40,41,39,41,41,41,41,42,40,40,41,42,41,41,40,40,42,41,41,42,30.31730818748474,30.294148921966553,30.233894109725952,30.409976959228516,30.100013971328735,30.499688148498535,30.150366067886353,30.444236993789673,30.083982944488525,30.392503023147583,30.086129903793335,30.416115045547485,30.094245195388794,30.4370539188385,30.19294786453247,30.062922954559326,30.19577383995056,30.135001182556152,30.381355047225952,30.196043014526367,30.191128969192505,30.220536947250366,30.279659032821655,30.431358814239502,30.457468032836914,30.10562801361084,30.357882022857666,30.473212003707886,30.215065002441406,30.335232973098755,30.317059993743896
3,ER_700_800_0.15_102,40,39,40,41,41,39,40,41,42,42,41,42,42,40,42,41,40,40,41,41,41,41,41,42,42,41,40,40,40,41,40,30.281831979751587,30.38444995880127,30.264461994171143,30.394320964813232,30.244112014770508,30.453525066375732,30.259575843811035,30.50989294052124,30.226726055145264,30.44780683517456,30.300917863845825,30.435045957565308,30.341694116592407,30.29713010787964,30.31229281425476,30.370266914367676,30.195709943771362,30.458797931671143,30.11585807800293,30.41270899772644,30.210697174072266,30.119405031204224,30.418937921524048,30.150845050811768,30.719241857528687,30.46612811088562,30.47570300102234,30.28971004486084,30.48701500892639,30.86997103691101,30.067830085754395
4,ER_700_800_0.15_35,39,39,41,40,39,39,40,40,39,39,41,41,39,39,39,40,41,40,40,40,40,39,40,41,41,41,41,40,40,39,41,30.0900559425354,30.03234887123108,30.03262996673584,30.0368230342865,30.035588026046753,30.03987407684326,30.037637948989868,30.036473989486694,30.037110090255737,30.03234314918518,30.03126096725464,30.031496047973633,30.034727096557617,30.038756132125854,30.03930401802063,30.034130096435547,30.06425189971924,30.034176111221313,30.03300404548645,30.03882098197937,30.034226894378662,30.031105995178223,30.03592014312744,30.028604984283447,30.034961223602295,30.03804898262024,30.030473947525024,30.035133123397827,30.03453278541565,30.052611112594604,30.056194067001343
5,ER_700_800_0.15_112,40,42,42,40,40,41,41,41,40,42,41,41,41,41,40,40,40,41,40,41,41,40,41,41,42,40,41,42,40,41,41,30.03583598136902,30.320621967315674,30.04407000541687,30.038235187530518,30.031046152114868,30.052762985229492,30.038015127182007,30.033538103103638,30.040390968322754,30.033178091049194,30.03913187980652,30.03744912147522,30.079843997955322,30.03870916366577,30.037149906158447,30.042752981185913,30.031827926635742,30.036958932876587,30.042562007904053,30.617661952972412,30.312018156051636,30.03492307662964,30.037544012069702,30.707546949386597,30.03046488761902,30.03184986114502,30.03505301475525,30.028974056243896,30.03293800354004,30.032017946243286,30.037328958511353
6,ER_700_800_0.15_78,41,40,39,40,42,40,40,41,41,39,41,41,40,39,41,40,41,40,41,40,41,40,40,42,41,40,40,42,41,40,40,30.19464898109436,30.379913091659546,30.242608070373535,30.17570400238037,30.15915012359619,30.18285608291626,30.033775091171265,30.298436880111694,30.245943069458008,30.361793041229248,30.038769006729126,30.30052089691162,30.459512948989868,30.384366989135742,30.419425010681152,30.337574005126953,30.17617917060852,30.245793104171753,30.42136287689209,30.414567947387695,30.458044052124023,30.16195297241211,30.450751066207886,30.285436868667603,30.084131956100464,30.31747794151306,30.612283945083618,30.272435188293457,30.03560209274292,30.230742931365967,30.42813801765442
7,ER_700_800_0.15_68,40,40,39,41,40,40,40,39,39,41,38,40,41,41,40,41,40,39,40,38,41,40,40,40,42,41,40,41,39,39,40,30.21568512916565,30.152660846710205,30.250205993652344,30.040924072265625,30.30456519126892,30.222033977508545,30.183977842330933,30.28614592552185,30.03242778778076,30.11952018737793,30.25588297843933,30.043829917907715,30.296157836914062,30.396320819854736,30.0355122089386,30.46806502342224,30.347246170043945,30.364105939865112,30.22694492340088,30.329537868499756,30.036510944366455,30.4914391040802,30.526113986968994,30.165647983551025,30.37160897254944,30.307120084762573,30.506026029586792,30.282400131225586,30.225441932678223,30.048146963119507,30.424345016479492
8,ER_700_800_0.15_85,41,40,39,39,40,40,40,39,39,39,40,39,39,39,40,39,39,39,41,38,38,39,40,40,39,40,40,39,40,40,40,30.3122239112854,30.298956155776978,30.25892210006714,30.556342124938965,30.034701108932495,30.433076858520508,30.39832615852356,30.035341024398804,30.513162851333618,30.41827392578125,30.49940800666809,30.567749977111816,30.235852003097534,30.37769889831543,30.256338119506836,30.23005485534668,30.41202402114868,30.390011072158813,30.47227692604065,30.333706855773926,30.39753293991089,30.249719858169556,30.428631067276,30.432514190673828,30.109856128692627,30.263025045394897,30.295966863632202,30.373194932937622,30.076496839523315,30.510555028915405,30.22739005088806
9,ER_700_800_0.15_95,39,41,39,40,41,41,38,39,39,41,40,40,38,40,40,39,39,39,39,40,41,40,40,39,40,40,39,41,42,40,41,30.04001784324646,30.042836904525757,30.03855299949646,30.03608798980713,30.04618000984192,30.158493995666504,30.036360025405884,30.032166004180908,30.035093069076538,30.044617891311646,30.043150901794434,30.050153970718384,30.02806806564331,30.034419059753418,30.03558111190796,30.033061027526855,30.029224157333374,30.031054973602295,30.04191517829895,30.032028913497925,30.02927803993225,30.032862901687622,30.033949851989746,30.04898500442505,30.030175924301147,30.03470802307129,30.03878402709961,30.038511037826538,30.035552978515625,30.05665898323059,30.041792154312134
10,ER_700_800_0.15_124,39,41,42,40,40,41,41,40,41,42,41,40,40,41,41,41,44,43,42,41,42,41,41,41,40,42,43,44,42,42,41,30.328187942504883,30.529106855392456,30.57675313949585,30.43641996383667,30.55738115310669,30.40903902053833,30.364644050598145,30.23002600669861,30.227301120758057,30.481765031814575,30.44645619392395,30.462456941604614,30.52626609802246,30.373597860336304,30.074176788330078,30.41104507446289,30.192547082901,30.78651189804077,30.342294931411743,30.618226051330566,30.3821017742157,30.55120587348938,30.527884006500244,30.429391860961914,30.45913290977478,30.39522695541382,30.535163164138794,30.28476905822754,30.445892810821533,30.419596910476685,30.639365911483765
11,ER_700_800_0.15_13,40,40,39,40,40,40,41,40,42,38,41,40,41,42,41,40,38,41,40,41,41,43,42,40,40,41,41,40,42,41,41,30.034219980239868,30.122056007385254,30.15071988105774,30.06408715248108,30.04535722732544,30.08438205718994,30.03676986694336,30.050966024398804,30.031158924102783,30.03246307373047,30.032830953598022,30.03347086906433,30.035382986068726,30.033078908920288,30.06851577758789,30.034324884414673,30.044481992721558,30.035916090011597,30.02878713607788,30.03182291984558,30.040405988693237,30.03120493888855,30.05398678779602,30.027376890182495,30.03954005241394,30.033019065856934,30.032348155975342,30.11974000930786,30.03179907798767,30.033846855163574,30.06026005744934
12,ER_700_800_0.15_4,41,41,40,41,42,42,40,41,40,41,41,41,41,40,42,42,42,41,40,41,40,40,40,40,42,40,41,40,40,42,40,30.271450996398926,30.60605216026306,30.444950103759766,30.195638179779053,30.494484901428223,30.032696962356567,30.243890047073364,30.613149881362915,30.03477191925049,30.390794038772583,30.21355700492859,30.23248291015625,30.315383911132812,30.372415781021118,30.43543004989624,30.177361965179443,30.271188974380493,30.54126811027527,30.56238889694214,30.213317155838013,30.35935115814209,30.44984793663025,30.20582914352417,30.89013385772705,30.26550602912903,30.176135063171387,30.189072847366333,30.4119930267334,30.335036039352417,30.517729997634888,30.17201590538025
13,ER_700_800_0.15_61,41,41,41,40,39,40,42,41,42,40,41,43,41,41,43,42,41,42,43,41,42,41,42,40,42,42,40,41,41,41,41,30.168922901153564,30.036747217178345,30.15645694732666,30.06647491455078,30.031858921051025,30.145698070526123,30.126858949661255,30.051825046539307,30.030683994293213,30.471537113189697,30.05608582496643,30.052112102508545,30.234291076660156,30.43468403816223,30.6947979927063,30.25942897796631,30.50186800956726,30.341248035430908,30.795037984848022,30.329596996307373,30.13760495185852,30.12194013595581,30.144062995910645,30.052035093307495,30.041749000549316,30.046642780303955,30.099233865737915,30.05649995803833,30.111669063568115,30.446470975875854,30.276346921920776
14,ER_700_800_0.15_71,41,40,39,40,40,41,41,39,39,41,41,39,40,41,39,40,40,39,41,39,40,39,41,40,39,40,39,40,40,40,41,30.267494916915894,30.394606828689575,30.39519214630127,30.36563515663147,30.638970851898193,30.20537805557251,30.04236888885498,30.297468185424805,30.383514881134033,30.409221172332764,30.492810010910034,30.40829610824585,31.785927057266235,30.0358669757843,30.174418926239014,30.406622171401978,30.355520009994507,30.321470022201538,30.413182020187378,30.36995506286621,30.08978009223938,30.32587695121765,30.195024013519287,30.29835295677185,31.127817153930664,30.926147937774658,30.414665937423706,30.026519060134888,30.417068004608154,30.44376301765442,30.4146568775177
