,Dataset Name,"Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.1 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.1 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.1 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.1 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.1 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.1 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.1 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.1 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.1 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.1 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.1 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.1 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.1 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.1 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.1 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.1 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.1 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.1 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.1 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.1 Solution Time"
12,ER_700_800_0.05_28,90,92,92,92,93,94,92,93,92,91,30.039779901504517,30.043374061584473,30.056095123291016,30.092155933380127,30.017085075378418,30.023818969726562,30.0708589553833,30.03113317489624,30.01137399673462,30.012396097183228
13,ER_700_800_0.05_9,94,93,90,94,93,93,93,92,93,90,30.027120113372803,30.025695085525513,30.11241388320923,30.02280902862549,30.030905961990356,30.053562879562378,30.12702703475952,30.166823148727417,30.06309700012207,30.027102947235107
14,ER_700_800_0.05_17,92,91,98,92,91,91,91,92,91,91,30.075636863708496,30.27408003807068,30.045706033706665,30.02394700050354,30.142473936080933,30.124342918395996,30.133319854736328,30.183897972106934,30.12462306022644,30.177570819854736
15,ER_700_800_0.05_0,95,93,95,95,92,93,97,98,94,92,30.285263061523438,30.097695112228394,30.222645044326782,30.09182596206665,30.255717992782593,30.10006093978882,30.095165967941284,30.104867935180664,30.16375494003296,30.29285216331482
16,ER_700_800_0.05_31,98,97,96,97,92,94,96,96,95,91,30.077270030975342,30.073890209197998,30.089815855026245,30.221923828125,30.075857877731323,30.156686067581177,30.191307067871094,30.317530870437622,30.149821043014526,30.10999584197998
17,ER_700_800_0.05_21,93,95,94,94,89,93,91,87,89,95,30.044764041900635,30.04674196243286,30.0634868144989,30.06687903404236,30.099042892456055,30.178735971450806,30.07939887046814,30.261780977249146,30.12244415283203,30.12336492538452
18,ER_700_800_0.05_5,91,93,87,89,94,97,92,93,95,95,30.1806161403656,30.13581395149231,30.07077693939209,30.1129789352417,30.112271785736084,30.356637001037598,30.16963505744934,30.17125701904297,30.071482181549072,30.14412498474121
19,ER_700_800_0.05_24,95,89,92,96,92,95,94,92,92,92,30.191071033477783,30.135172843933105,30.145352840423584,30.12398409843445,30.212498903274536,30.313665866851807,30.31489610671997,30.1441650390625,30.031376123428345,30.09945511817932
20,ER_700_800_0.05_12,91,95,93,94,87,91,87,88,91,83,30.145233869552612,30.0255389213562,30.05308485031128,30.043337106704712,30.134009838104248,30.071760177612305,30.234276056289673,30.149012088775635,30.10417604446411,30.142914056777954
21,ER_700_800_0.05_13,95,96,94,95,92,93,91,90,93,97,30.21968412399292,30.066071033477783,30.08377504348755,30.092671871185303,30.102317094802856,30.08654808998108,30.09218692779541,30.093348026275635,30.20901608467102,30.185580015182495
22,ER_700_800_0.05_4,92,90,95,92,89,91,94,88,97,94,30.20042395591736,30.124013900756836,30.207767963409424,30.54196000099182,30.1028048992157,30.15034317970276,30.175074100494385,30.174649953842163,30.05471706390381,30.18723487854004
23,ER_700_800_0.05_25,95,94,92,88,90,88,91,96,87,85,30.064244031906128,30.025691986083984,30.04778289794922,30.094735145568848,30.083062887191772,30.222089052200317,30.173995971679688,30.33580708503723,30.194326877593994,30.114842891693115
24,ER_700_800_0.05_11,82,91,93,94,92,90,89,92,89,84,30.209654092788696,30.313767194747925,30.14971399307251,30.039621114730835,30.059076070785522,30.089487075805664,30.124300003051758,30.163821935653687,30.279988050460815,30.17619013786316
25,ER_700_800_0.05_18,87,94,88,91,89,93,90,94,93,96,30.196048974990845,30.393835067749023,30.133852005004883,30.479951858520508,30.176692962646484,30.260164976119995,30.30220603942871,30.170770168304443,30.14313006401062,30.25810194015503
26,ER_700_800_0.05_27,91,83,91,95,90,86,96,86,89,86,30.239732027053833,30.091569900512695,30.05095601081848,30.171941995620728,30.175079107284546,30.1562659740448,30.147241830825806,30.266627073287964,30.39766812324524,30.174591779708862
27,ER_700_800_0.05_6,85,87,87,90,91,88,90,94,89,83,30.12050700187683,30.249778032302856,30.402849912643433,30.148037910461426,30.301374197006226,30.388539791107178,30.393455982208252,30.25066304206848,30.31388807296753,30.11474895477295
28,ER_700_800_0.05_19,89,88,96,93,90,87,89,88,90,88,30.3543598651886,30.138923168182373,30.166162967681885,30.086484909057617,30.183507204055786,30.183874130249023,30.350807189941406,30.237709045410156,30.197246074676514,30.172155141830444
29,ER_700_800_0.05_26,84,90,92,91,92,87,84,89,91,90,30.050562858581543,30.250603914260864,30.078248977661133,30.344141960144043,30.13803791999817,30.236522912979126,30.313249111175537,30.282535076141357,30.327797174453735,30.0990629196167
30,ER_700_800_0.05_7,87,90,90,92,92,90,85,90,89,97,30.24491286277771,30.20077681541443,30.17185091972351,30.23897695541382,30.182770013809204,30.334074020385742,30.10332202911377,30.091798067092896,30.209808111190796,30.052799940109253
31,ER_700_800_0.05_10,88,88,89,88,85,92,94,94,91,90,30.33265995979309,30.096287965774536,30.04893398284912,30.0766339302063,30.106060028076172,30.116852045059204,30.143548011779785,30.12597894668579,30.141649961471558,30.13071298599243
32,ER_700_800_0.1_1,51,53,53,53,53,55,53,52,52,52,30.378304958343506,30.085687160491943,30.189839124679565,30.35211992263794,30.272916078567505,30.17285704612732,30.20039391517639,30.131845951080322,30.068417072296143,30.11521816253662
33,ER_700_800_0.1_12,50,52,52,54,52,53,52,55,52,53,30.43234395980835,30.085880994796753,30.111143112182617,30.16456413269043,30.105359077453613,30.105572938919067,30.23527193069458,30.064857006072998,30.171035051345825,30.32075595855713
34,ER_700_800_0.1_8,52,51,52,59,53,52,57,53,54,53,30.17238712310791,30.307448148727417,30.288732051849365,30.0481858253479,30.233434915542603,30.08036708831787,30.572201013565063,30.154765844345093,30.235667943954468,30.27866005897522
35,ER_700_800_0.1_24,50,55,54,50,52,52,53,52,54,56,30.1807279586792,30.460428953170776,30.084285974502563,30.148651838302612,30.23948097229004,30.21979808807373,30.352745056152344,30.335768938064575,30.191920042037964,30.759902000427246
36,ER_700_800_0.1_9,54,53,56,56,55,59,54,52,51,55,30.26985001564026,30.188546180725098,30.098450899124146,30.06122589111328,30.167264938354492,30.37357783317566,30.23487901687622,30.134377002716064,30.185468912124634,30.551465034484863
37,ER_700_800_0.1_25,54,58,54,55,52,58,49,55,53,54,30.299443006515503,30.344884157180786,30.209051847457886,30.122814893722534,30.17737889289856,30.196273803710938,30.20959711074829,30.239782094955444,30.175706148147583,30.148815870285034
38,ER_700_800_0.1_0,51,54,56,50,53,53,53,50,55,53,30.1468288898468,30.219163179397583,30.164581060409546,30.191859006881714,30.1288161277771,30.107671976089478,30.044821977615356,30.113729000091553,30.340649127960205,30.12637710571289
39,ER_700_800_0.1_13,53,54,52,56,52,53,51,55,53,52,30.394329071044922,30.156987190246582,30.183114051818848,30.28185486793518,30.19184899330139,30.067503929138184,30.400332927703857,30.15351700782776,30.185715198516846,30.17060399055481
40,ER_700_800_0.1_27,48,53,45,53,51,51,50,52,52,53,30.315352201461792,30.324597120285034,30.301525115966797,30.42445206642151,30.189218044281006,30.318029165267944,30.087018966674805,30.241082906723022,30.331467866897583,30.437774896621704
41,ER_700_800_0.1_18,53,53,54,55,54,50,56,50,51,53,30.329880952835083,30.17698907852173,30.449553966522217,30.243419885635376,30.18770694732666,30.127318859100342,30.237793922424316,30.091604948043823,30.167618989944458,30.438678979873657
42,ER_700_800_0.1_2,53,53,51,53,52,54,52,55,49,52,30.321779012680054,30.073401927947998,30.23077392578125,30.308514833450317,30.33642292022705,30.37637495994568,30.22497582435608,30.307174921035767,30.24480891227722,30.16667103767395
43,ER_700_800_0.1_11,54,57,55,52,56,50,54,52,52,53,30.096071004867554,30.442604064941406,30.283204078674316,30.33968710899353,30.248048067092896,30.13289713859558,30.152666091918945,30.42144513130188,30.218724966049194,30.1889591217041
44,ER_700_800_0.1_3,48,51,54,53,53,54,53,51,52,52,30.26390290260315,30.427940130233765,30.381496906280518,30.092474937438965,30.205869913101196,30.087175130844116,30.38256597518921,30.230406999588013,30.42565417289734,30.320556163787842
45,ER_700_800_0.1_10,52,56,50,54,55,53,54,53,50,49,30.4460289478302,30.389179944992065,30.506362199783325,30.21949601173401,30.176921129226685,30.329569101333618,30.256643056869507,30.279578924179077,30.242306232452393,30.189449071884155
46,ER_700_800_0.1_26,55,57,52,50,56,55,55,54,49,51,30.56009292602539,30.25423288345337,30.211833000183105,30.194636821746826,30.230073928833008,30.30091404914856,30.067402839660645,30.195595026016235,30.22368097305298,30.422677040100098
47,ER_700_800_0.1_19,52,56,52,52,53,51,50,54,48,53,30.229997158050537,30.209410905838013,30.13959288597107,30.231066942214966,30.29597282409668,30.299026012420654,30.36717700958252,30.15423011779785,30.318367958068848,30.300282955169678
48,ER_700_800_0.1_23,52,53,52,54,51,55,53,53,53,51,30.241356134414673,30.20957589149475,30.410765171051025,30.05250096321106,30.087377071380615,30.24928617477417,30.33513307571411,30.138251781463623,30.522379159927368,30.27665090560913
49,ER_700_800_0.1_15,55,51,50,53,51,53,55,52,52,52,30.143221855163574,30.235605001449585,30.242273807525635,30.219990968704224,30.167173862457275,30.22330594062805,30.200525999069214,30.47783613204956,30.268558979034424,30.258430004119873
50,ER_700_800_0.1_6,49,49,52,48,54,52,50,49,51,52,30.193186044692993,30.32525610923767,30.149765014648438,30.167256116867065,30.516479015350342,30.29607105255127,30.265946865081787,30.131170988082886,30.10023593902588,30.093212842941284
51,ER_700_800_0.1_14,52,52,53,52,50,55,55,48,52,50,30.09813094139099,30.736021995544434,30.279914140701294,30.28217315673828,30.291330099105835,30.242383003234863,30.164408922195435,30.135878086090088,30.19523310661316,30.279764890670776
52,ER_700_800_0.1_7,53,52,56,51,49,53,52,53,53,51,30.228520154953003,30.677057027816772,30.329814910888672,30.362548112869263,30.132331132888794,30.383589029312134,30.225892066955566,30.32202911376953,30.334179878234863,30.494807958602905
53,ER_700_800_0.1_22,52,51,52,53,51,48,53,48,56,55,30.468579053878784,30.31861710548401,30.36999011039734,30.271363973617554,30.321685075759888,30.254821062088013,30.21196699142456,30.263324975967407,30.416450023651123,30.423081874847412
54,ER_700_800_0.1_16,53,51,55,48,51,52,52,54,51,51,30.70757484436035,30.240766048431396,30.357139825820923,30.286192178726196,30.090959072113037,30.200639009475708,30.353692054748535,30.405394077301025,30.37163209915161,30.321383953094482
55,ER_700_800_0.1_29,55,50,55,48,49,53,57,53,50,51,30.352258920669556,30.44437003135681,31.16479802131653,30.454647064208984,30.469671964645386,30.181591033935547,30.2986478805542,30.247719049453735,30.14611506462097,30.306230068206787
56,ER_700_800_0.1_5,52,54,53,50,51,48,53,52,51,52,30.572617053985596,30.67948603630066,30.425752878189087,30.363642930984497,30.46153211593628,30.615650177001953,30.192222833633423,30.452624082565308,30.725875854492188,30.79259204864502
57,ER_700_800_0.1_20,49,51,47,51,49,49,50,49,51,48,30.290077924728394,30.68944001197815,30.265428066253662,30.315932035446167,30.388592004776,30.218541145324707,30.30558681488037,30.45413303375244,30.291152000427246,30.820674180984497
58,ER_700_800_0.1_30,48,48,54,52,51,52,51,50,46,51,30.031888961791992,30.523592948913574,30.568297863006592,30.511129140853882,30.34547996520996,31.08891201019287,30.294200897216797,30.947052001953125,30.513739109039307,31.84956693649292
59,ER_700_800_0.1_31,52,51,49,49,51,51,55,50,53,55,30.61334204673767,30.606868982315063,31.093552112579346,30.170258045196533,30.30735206604004,30.390079021453857,30.528781175613403,30.186506032943726,30.386107921600342,30.09409809112549
60,ER_700_800_0.1_21,52,56,50,54,52,55,49,54,53,51,30.192868947982788,30.26728892326355,30.19732403755188,30.274692058563232,30.34124493598938,30.28279995918274,30.220866918563843,30.199316024780273,30.272172212600708,30.315294981002808
61,ER_700_800_0.1_17,52,53,48,52,50,51,46,50,47,51,30.204617023468018,30.15253520011902,30.112231016159058,30.29935884475708,30.373181104660034,30.697414875030518,30.38853693008423,30.1803560256958,30.25212812423706,30.311287879943848
62,ER_700_800_0.1_28,54,49,53,48,49,51,52,54,50,51,30.40396213531494,30.22013783454895,30.605649948120117,30.409090995788574,30.330739974975586,30.481065034866333,30.548501014709473,30.313575983047485,30.395503997802734,30.279382944107056
63,ER_700_800_0.1_4,50,53,53,52,49,54,55,49,51,50,30.71319007873535,30.460511922836304,30.67568802833557,30.35239601135254,30.656579971313477,30.40357804298401,30.511390924453735,30.24465799331665,30.372478008270264,30.673513889312744
64,ER_700_800_0.15_25,38,37,37,38,34,36,36,35,36,37,30.484948873519897,30.029484033584595,30.23863196372986,30.302579879760742,30.006301164627075,30.522401809692383,30.470515966415405,30.287328004837036,30.784921884536743,30.24703288078308
65,ER_700_800_0.15_13,37,37,33,37,39,33,36,38,37,35,30.30936598777771,30.3725528717041,30.041352033615112,30.32451891899109,30.654648065567017,30.702741861343384,30.443427085876465,30.02293300628662,30.34357714653015,30.436511039733887
66,ER_700_800_0.15_4,37,37,40,37,36,35,36,36,37,41,30.053380012512207,30.74697709083557,30.268544912338257,30.36446499824524,30.01018786430359,30.313688039779663,30.943445920944214,30.247285842895508,30.03495216369629,30.663789987564087
67,ER_700_800_0.15_12,38,37,37,37,37,38,37,37,35,37,30.230576038360596,30.43528699874878,30.448983907699585,30.045863151550293,30.121195077896118,30.391858100891113,30.19158387184143,30.228053092956543,30.04987406730652,30.545789003372192
68,ER_700_800_0.15_5,35,36,36,38,37,33,35,35,36,35,30.447169065475464,30.23285984992981,30.57355785369873,30.024609804153442,30.543518781661987,30.405614852905273,30.641528844833374,30.353549003601074,30.010129928588867,30.219687938690186
69,ER_700_800_0.15_24,35,37,36,33,37,35,35,36,36,37,30.0521240234375,30.145227909088135,30.0399649143219,30.653772115707397,30.47447109222412,30.215647220611572,30.6575288772583,30.415308952331543,30.56755018234253,30.070312023162842
70,ER_700_800_0.15_7,38,36,37,36,36,36,39,40,39,42,30.00386095046997,30.560276985168457,30.760785818099976,30.277085781097412,30.275228023529053,30.342061042785645,30.23046112060547,30.204020023345947,30.21939992904663,30.12866497039795
71,ER_700_800_0.15_10,41,40,39,39,41,40,41,41,40,40,30.172509908676147,30.311699867248535,30.302617073059082,30.221716165542603,30.291061878204346,30.13783311843872,30.196978092193604,30.23367190361023,30.10575008392334,30.08619499206543
72,ER_700_800_0.15_26,40,40,39,41,41,41,41,42,41,40,30.020636081695557,30.191890001296997,30.222224950790405,30.160449981689453,30.043159008026123,30.074658155441284,30.058640003204346,30.02539610862732,30.142009973526,30.24589204788208
73,ER_700_800_0.15_19,39,42,41,40,41,41,40,40,40,40,30.214071035385132,30.093038082122803,30.07285213470459,30.07160520553589,30.244325876235962,30.197980880737305,30.12202787399292,30.250139951705933,30.10503602027893,30.085882902145386
74,ER_700_800_0.15_27,39,40,40,41,40,40,42,41,39,40,30.33960795402527,30.182666063308716,30.028319120407104,30.117816925048828,30.125035047531128,30.022386074066162,30.036465167999268,30.076072931289673,30.142704010009766,30.03047800064087
75,ER_700_800_0.15_18,40,40,41,41,40,42,40,41,41,40,30.044008016586304,30.048810958862305,30.023367166519165,30.026166200637817,30.0252628326416,30.022841930389404,30.021428108215332,30.018271923065186,30.025681018829346,30.01910400390625
76,ER_700_800_0.15_6,41,40,40,40,40,40,40,40,40,39,30.014625072479248,30.029967069625854,30.019602060317993,30.02575993537903,30.029678106307983,30.024649143218994,30.027384996414185,30.062880992889404,30.069071054458618,30.021787881851196
77,ER_700_800_0.15_11,42,41,44,40,41,42,40,39,40,40,30.035212993621826,30.026056051254272,30.020207166671753,30.096787929534912,30.026007890701294,30.032278060913086,30.047971963882446,30.012666940689087,30.028137922286987,30.083760023117065
78,ER_700_800_0.15_3,40,41,40,41,40,41,41,40,41,40,30.044250011444092,30.034591913223267,30.022236108779907,30.091477870941162,30.022230863571167,30.02646803855896,30.03046202659607,30.02962899208069,30.026101112365723,30.015975952148438
79,ER_700_800_0.15_14,40,40,42,40,41,40,41,39,40,39,30.02596092224121,30.01294708251953,30.02575993537903,30.035436868667603,30.026262044906616,30.03429412841797,30.08089303970337,30.02469301223755,30.031005144119263,30.018424034118652
80,ER_700_800_0.15_22,39,41,41,40,40,40,41,40,41,40,30.02835202217102,30.02666211128235,30.03329610824585,30.023897171020508,30.022639989852905,30.031091928482056,30.016815900802612,30.032546997070312,30.029885053634644,30.025187969207764
81,ER_700_800_0.15_23,41,40,41,41,40,41,40,40,41,41,30.00957703590393,30.10377788543701,30.047158002853394,30.028470039367676,30.04745101928711,30.143977880477905,30.093194007873535,30.065158128738403,30.067732095718384,30.047483921051025
82,ER_700_800_0.15_2,39,41,41,41,41,41,41,42,41,41,30.143121004104614,30.12013292312622,30.12944507598877,30.119338035583496,30.050111055374146,30.045817852020264,30.160341024398804,30.048303842544556,30.132349967956543,30.137930870056152
83,ER_700_800_0.15_15,41,41,40,42,39,40,40,40,42,41,30.14857816696167,30.099440097808838,30.048413038253784,30.158061027526855,30.030425786972046,30.028748035430908,30.076754093170166,30.027268886566162,30.022512197494507,30.020142078399658
84,ER_700_800_0.15_9,41,40,41,40,39,40,40,40,41,40,30.02439308166504,30.03060483932495,30.05581498146057,30.026584148406982,30.032420873641968,30.024209022521973,30.10563898086548,30.083318948745728,30.178064823150635,30.034733057022095
85,ER_700_800_0.15_21,40,40,41,40,40,41,41,42,41,41,30.2107150554657,30.025641918182373,30.086644887924194,30.27758002281189,30.02179789543152,30.029662132263184,30.0952410697937,30.208905935287476,30.377622842788696,30.185806035995483
86,ER_700_800_0.15_31,44,41,40,42,42,42,40,40,42,43,30.115587949752808,30.22455096244812,30.06961417198181,30.101886987686157,30.01315402984619,30.062896013259888,30.091365098953247,30.27181100845337,30.05312991142273,30.047763109207153
87,ER_700_800_0.15_17,42,42,40,41,40,41,41,40,40,41,30.026885986328125,30.02664804458618,30.031924962997437,30.043962955474854,30.038790941238403,30.12975788116455,30.033695936203003,30.021647930145264,30.059298992156982,30.0315420627594
88,ER_700_800_0.15_0,41,42,41,40,39,37,40,43,42,42,30.02795910835266,30.02225112915039,30.03107500076294,30.03481388092041,30.0236759185791,30.0604989528656,30.04490089416504,30.06321692466736,30.053730964660645,30.02837896347046
89,ER_700_800_0.15_28,41,40,40,40,41,41,41,40,42,40,30.066354990005493,30.042643070220947,30.028366088867188,30.043959140777588,30.141191959381104,30.221519947052002,30.039781093597412,30.113654136657715,30.09913396835327,30.13261604309082
90,ER_700_800_0.15_16,40,39,40,39,41,40,41,42,41,39,30.215850114822388,30.0326189994812,30.029592990875244,30.035128831863403,30.0157151222229,30.04712700843811,30.027915000915527,30.02340602874756,30.01971197128296,30.02538013458252
91,ER_700_800_0.15_1,41,41,41,40,40,41,39,40,40,40,30.085991144180298,30.060613870620728,30.03108286857605,30.040913105010986,30.04482102394104,30.10557198524475,30.0712308883667,30.10690712928772,30.098807096481323,30.053563117980957
92,ER_700_800_0.15_29,40,41,40,41,40,41,40,41,40,42,30.08937096595764,30.04234504699707,30.11167621612549,30.02286195755005,30.100446939468384,30.01390790939331,30.08252716064453,30.076491117477417,30.15132784843445,30.030648946762085
93,ER_700_800_0.15_8,39,42,41,40,41,40,40,43,39,40,30.03376317024231,30.037590980529785,30.023066997528076,30.032281160354614,30.03238797187805,30.230621814727783,30.06783890724182,30.057574033737183,30.0608389377594,30.023118019104004
94,ER_700_800_0.15_30,41,41,40,40,40,40,43,41,39,39,30.02066683769226,30.045989990234375,30.019715070724487,30.021403074264526,30.071352005004883,30.172621965408325,30.03162407875061,30.066006898880005,30.04469895362854,30.06428098678589
