,Dataset Name,"Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Time"
12,ER_700_800_0.05_28,91,94,93,95,98,97,96,94,93,95,30.05068588256836,30.092801094055176,30.085688829421997,30.030438899993896,30.16964602470398,30.0400071144104,30.018463850021362,30.053415060043335,30.02928590774536,30.03154182434082
13,ER_700_800_0.05_9,94,92,92,94,90,93,91,91,93,92,30.017905950546265,30.051273107528687,30.018797159194946,30.027910947799683,30.040122985839844,30.03954815864563,30.018422842025757,30.045302152633667,30.02946901321411,30.025305032730103
14,ER_700_800_0.05_17,92,92,93,92,90,96,90,94,92,93,30.119992971420288,30.02811098098755,30.026319980621338,30.03614902496338,30.10531997680664,30.02721405029297,30.033469915390015,30.126582860946655,30.031633138656616,30.081422805786133
15,ER_700_800_0.05_0,98,99,94,97,101,95,97,101,97,101,30.343891143798828,30.15306782722473,30.137492895126343,30.252969980239868,30.094233989715576,30.102729082107544,30.205049991607666,30.16649317741394,30.271389961242676,30.29324507713318
16,ER_700_800_0.05_31,94,95,97,96,96,99,97,95,94,97,30.344708919525146,30.25663113594055,30.104867935180664,30.109987020492554,30.15873885154724,30.123369932174683,30.03231692314148,30.064056158065796,30.13915991783142,30.24418807029724
17,ER_700_800_0.05_21,97,98,96,94,95,95,95,96,98,95,30.035317182540894,30.312847137451172,30.13509488105774,30.028702974319458,30.194190979003906,30.050316095352173,30.04209804534912,30.182899951934814,30.047873973846436,30.03127908706665
18,ER_700_800_0.05_5,98,98,95,95,97,99,97,99,97,97,30.043612003326416,30.076982975006104,30.10744595527649,30.118971824645996,30.023881912231445,30.058934926986694,30.01232099533081,30.023431062698364,30.05867886543274,30.16454792022705
19,ER_700_800_0.05_24,95,93,91,93,95,93,94,93,95,92,30.086366891860962,30.32561421394348,30.02499294281006,30.041821002960205,30.052123069763184,30.059338092803955,30.06412386894226,30.22830605506897,30.033644914627075,30.128040075302124
20,ER_700_800_0.05_12,91,94,95,93,97,97,94,92,93,95,30.21369481086731,30.02130699157715,30.0399751663208,30.218488931655884,30.096397876739502,30.205785989761353,30.124099016189575,30.041283130645752,30.02745008468628,30.132435083389282
21,ER_700_800_0.05_13,96,94,95,92,97,94,95,95,95,94,30.165040016174316,30.068116903305054,30.08262610435486,30.047115087509155,30.065824031829834,30.03236699104309,30.025681972503662,30.116146087646484,30.10967779159546,30.010469913482666
22,ER_700_800_0.05_4,94,98,96,96,96,98,97,92,99,95,30.030798196792603,30.02941393852234,30.01702904701233,30.02824902534485,30.084895849227905,30.12610912322998,30.120604038238525,30.084781169891357,30.159730911254883,30.073503971099854
23,ER_700_800_0.05_25,98,97,97,97,95,98,95,97,97,95,30.02942204475403,30.05130887031555,30.03238010406494,30.048278093338013,30.014409065246582,30.027856826782227,30.02827215194702,30.03118395805359,30.03167200088501,30.03613805770874
24,ER_700_800_0.05_11,94,96,94,96,97,95,90,96,96,96,30.016371965408325,30.015439987182617,30.018362998962402,30.02405595779419,30.016860961914062,30.04235005378723,30.030691862106323,30.01627802848816,30.037756204605103,30.02521014213562
25,ER_700_800_0.05_18,96,97,98,99,96,98,95,97,96,95,30.02120089530945,30.021041870117188,30.017202138900757,30.039966821670532,30.023415088653564,30.01237392425537,30.028647899627686,30.026335954666138,30.03164005279541,30.014394998550415
26,ER_700_800_0.05_27,91,96,89,93,95,92,93,95,93,95,30.029035806655884,30.038300037384033,30.018311023712158,30.035238027572632,30.01381492614746,30.03200888633728,30.028548002243042,30.013269901275635,30.01175808906555,30.02857804298401
27,ER_700_800_0.05_6,98,97,95,100,100,99,99,96,99,101,30.02865195274353,30.032466173171997,30.035348892211914,30.017185926437378,30.01993703842163,30.01193404197693,30.015980005264282,30.01396107673645,30.038153171539307,30.025285005569458
28,ER_700_800_0.05_19,93,92,92,96,93,93,97,95,95,95,30.02634596824646,30.03440499305725,30.030967950820923,30.071577072143555,30.025275945663452,30.021204948425293,30.028892993927002,30.029848098754883,30.0212299823761,30.02970290184021
29,ER_700_800_0.05_26,99,96,97,96,95,98,95,96,99,95,30.032620906829834,30.013994216918945,30.023854970932007,30.015230894088745,30.028948068618774,30.020006895065308,30.014594078063965,30.01605796813965,30.03698992729187,30.01653504371643
30,ER_700_800_0.05_7,98,97,104,101,100,102,99,98,95,99,30.026564121246338,30.04029393196106,30.01474094390869,30.04698920249939,30.01148819923401,30.01687002182007,30.011274099349976,30.01973605155945,30.02211904525757,30.027480125427246
31,ER_700_800_0.05_10,94,93,94,93,93,94,95,98,97,95,30.017526865005493,30.016340970993042,30.073900938034058,30.05943489074707,30.01510500907898,30.01668906211853,30.0497989654541,30.05531406402588,30.07229208946228,30.054155111312866
32,ER_700_800_0.1_1,58,55,56,54,57,55,57,57,56,54,30.012344121932983,30.034082889556885,30.030182123184204,30.024710178375244,30.024600982666016,30.02515697479248,30.03175115585327,30.027964115142822,30.02510690689087,30.030343055725098
33,ER_700_800_0.1_12,54,54,55,57,54,56,58,56,56,56,30.023058891296387,30.028001070022583,30.030640840530396,30.04804801940918,30.034168004989624,30.035359144210815,30.03399085998535,30.03037118911743,30.031780004501343,30.0279438495636
34,ER_700_800_0.1_8,58,58,55,54,60,55,56,55,57,59,30.028690099716187,30.03422999382019,30.029628038406372,30.029846906661987,30.0302631855011,30.02873396873474,30.02584409713745,30.029865980148315,30.030001878738403,30.025252103805542
35,ER_700_800_0.1_24,58,56,56,56,56,57,57,57,57,57,30.0274600982666,30.026660919189453,30.024457216262817,30.033214807510376,30.0317280292511,30.009303092956543,30.026789903640747,30.02768111228943,30.026297092437744,30.031075954437256
36,ER_700_800_0.1_9,58,57,55,57,58,57,59,57,58,58,30.032485961914062,30.02772283554077,30.02720308303833,30.032094955444336,30.02958917617798,30.030561923980713,30.03022599220276,30.029929161071777,30.03056502342224,30.036720037460327
37,ER_700_800_0.1_25,58,59,57,58,55,58,58,56,56,57,30.02281403541565,30.02906584739685,30.03708004951477,30.01298213005066,30.03384304046631,30.023669958114624,30.036431074142456,30.035173177719116,30.027867078781128,30.017184019088745
38,ER_700_800_0.1_0,56,57,57,56,57,58,57,56,57,55,30.027503967285156,30.029364109039307,30.028323888778687,30.03183603286743,30.026029109954834,30.03081703186035,30.029750108718872,30.02630305290222,30.02807307243347,30.032439947128296
39,ER_700_800_0.1_13,54,55,55,56,56,57,54,56,55,56,30.028640031814575,30.027996063232422,30.03036904335022,30.029128074645996,30.027491807937622,30.023741960525513,30.028419971466064,30.028039932250977,30.026665925979614,30.03119397163391
40,ER_700_800_0.1_27,58,55,54,55,53,54,55,53,53,54,30.027090072631836,30.015955209732056,30.029961109161377,30.012652158737183,30.025413990020752,30.014564990997314,30.02905511856079,30.03406810760498,30.019421100616455,30.033579111099243
41,ER_700_800_0.1_18,55,55,55,58,56,58,56,57,57,55,30.03031301498413,30.030022859573364,30.032532930374146,30.026907920837402,30.027173042297363,30.028170824050903,30.023510932922363,30.034162044525146,30.01758909225464,30.033425092697144
42,ER_700_800_0.1_2,54,57,56,55,56,57,57,55,56,57,30.121843099594116,30.35127305984497,30.166345834732056,30.188153982162476,30.358235120773315,30.131838083267212,30.154404878616333,30.268166065216064,30.14911699295044,30.219521045684814
43,ER_700_800_0.1_11,59,62,55,58,57,54,59,57,61,58,30.07727885246277,30.02513098716736,30.151204109191895,30.159135103225708,30.338490962982178,30.0885009765625,30.24042296409607,30.041098833084106,30.255068063735962,30.160058975219727
44,ER_700_800_0.1_3,54,56,55,54,55,56,57,56,57,56,30.024735927581787,30.031013011932373,31.087032079696655,30.04287886619568,30.23290205001831,30.331769943237305,30.192922115325928,30.204127073287964,30.464092016220093,30.500435829162598
45,ER_700_800_0.1_10,55,56,55,53,55,54,55,54,54,54,30.030043125152588,30.036723852157593,30.03864598274231,30.039427042007446,30.03067898750305,30.02658700942993,30.027703046798706,30.03962206840515,30.031707048416138,30.014211177825928
46,ER_700_800_0.1_26,56,56,54,55,55,56,55,55,57,53,30.03741693496704,30.030215978622437,30.026132106781006,30.028430938720703,30.030292987823486,30.030344009399414,30.03436303138733,30.016888856887817,30.024178981781006,30.02809715270996
47,ER_700_800_0.1_19,55,56,57,57,56,54,54,54,55,55,30.020061016082764,30.02925992012024,30.02360987663269,30.029865026474,30.012089014053345,30.02708387374878,30.02442693710327,30.022918939590454,30.0280499458313,30.031670808792114
48,ER_700_800_0.1_23,53,55,57,55,55,55,55,55,55,55,30.431681156158447,30.073741912841797,30.01290202140808,30.012115001678467,30.02950406074524,30.025268077850342,30.02958106994629,30.030999898910522,30.02822184562683,30.032817125320435
49,ER_700_800_0.1_15,57,56,57,55,56,52,57,56,56,56,30.015076875686646,30.031452894210815,30.024565935134888,30.035367012023926,30.026392936706543,30.043307065963745,30.029296159744263,30.016507863998413,30.011688947677612,30.033305168151855
50,ER_700_800_0.1_6,54,55,55,56,54,56,57,55,56,55,30.022682189941406,30.023008823394775,30.035551071166992,30.032612085342407,30.03099489212036,30.029984951019287,30.029685020446777,30.0239839553833,30.040670156478882,30.029643058776855
51,ER_700_800_0.1_14,54,54,56,52,55,55,52,55,54,54,30.011203050613403,30.024681091308594,30.034342050552368,30.029206037521362,30.029451847076416,30.020992040634155,30.022446870803833,30.02908706665039,30.007014989852905,30.028670072555542
52,ER_700_800_0.1_7,57,58,55,55,54,58,56,57,56,56,30.032972812652588,30.02987504005432,30.032673120498657,30.028650999069214,30.033862113952637,30.027908086776733,30.02821111679077,30.036848068237305,30.036072969436646,30.045073986053467
53,ER_700_800_0.1_22,56,55,55,60,54,56,56,57,54,57,30.1355619430542,30.208640098571777,30.08688497543335,30.275628089904785,30.149765014648438,30.355767965316772,30.099066972732544,30.55821394920349,30.224302053451538,30.430236101150513
54,ER_700_800_0.1_16,55,58,56,55,57,56,60,55,55,58,30.029805183410645,30.028815031051636,30.05251407623291,30.026079177856445,30.119274854660034,30.126462936401367,30.14964985847473,30.03811287879944,30.119298934936523,30.098304986953735
55,ER_700_800_0.1_29,58,59,57,57,55,57,60,55,56,56,30.13956093788147,30.75540280342102,30.11671495437622,30.157869815826416,30.307332038879395,30.87259292602539,30.233520030975342,30.21082615852356,30.92106008529663,30.074707984924316
56,ER_700_800_0.1_5,55,57,56,57,57,58,55,56,56,58,30.104501962661743,30.141314029693604,30.034677982330322,30.113641023635864,30.13333487510681,30.32074499130249,30.687894105911255,30.10780692100525,30.888288974761963,30.2582790851593
57,ER_700_800_0.1_20,53,54,54,54,53,54,52,54,53,54,30.34318518638611,30.47312593460083,30.215960025787354,30.21811008453369,30.1062490940094,30.0804660320282,30.086656093597412,30.034739017486572,30.07578706741333,30.46178412437439
58,ER_700_800_0.1_30,59,56,54,57,57,57,55,59,56,56,31.88324999809265,30.563661098480225,30.436556100845337,30.957123041152954,30.695596933364868,30.270431995391846,30.225510120391846,30.05783700942993,30.93286108970642,31.080703020095825
59,ER_700_800_0.1_31,56,56,55,54,55,54,55,56,54,55,30.51776885986328,30.15157413482666,30.503477096557617,30.063188076019287,30.109498023986816,30.156594038009644,30.57188606262207,30.076934814453125,30.520350217819214,30.118303060531616
60,ER_700_800_0.1_21,56,55,54,56,56,57,55,55,58,58,30.591208934783936,30.54464101791382,30.200847864151,30.246894121170044,30.43523907661438,30.488409996032715,30.46554183959961,30.251301050186157,30.302170038223267,30.11388397216797
61,ER_700_800_0.1_17,53,54,54,56,54,54,53,55,56,54,30.074003219604492,30.09135103225708,30.063145875930786,30.037723064422607,30.101199865341187,30.295637130737305,30.218434810638428,30.137372970581055,30.25172209739685,30.246217966079712
62,ER_700_800_0.1_28,56,56,55,57,58,56,57,56,57,56,30.345961093902588,30.047258138656616,30.03938317298889,30.040874004364014,30.03642702102661,30.035199880599976,30.031914949417114,30.035696983337402,30.048316955566406,30.03018808364868
63,ER_700_800_0.1_4,55,56,56,56,55,55,55,55,56,57,30.036879062652588,30.034070014953613,30.035845041275024,30.035015106201172,30.033790111541748,30.039393186569214,30.036849975585938,30.03390598297119,30.036415815353394,30.03524899482727
64,ER_700_800_0.15_25,39,40,39,40,40,42,41,41,39,40,30.284695863723755,30.35285997390747,30.356720209121704,30.433610916137695,30.246249198913574,30.39720582962036,30.54462218284607,30.44434905052185,30.562795162200928,30.345768928527832
65,ER_700_800_0.15_13,40,41,39,41,39,41,41,39,41,41,30.039849042892456,30.09601092338562,30.054184913635254,30.554610013961792,30.411156177520752,30.034132957458496,30.031423091888428,30.035211086273193,30.036190032958984,30.02838897705078
66,ER_700_800_0.15_4,41,43,41,41,43,41,41,42,42,41,30.05103588104248,30.13505506515503,30.195616960525513,30.04191493988037,30.039785146713257,30.03559899330139,30.04078197479248,30.043605089187622,30.169924020767212,30.04263210296631
67,ER_700_800_0.15_12,40,43,42,40,39,39,40,38,40,40,30.035084009170532,30.053263187408447,30.03668999671936,30.666543006896973,30.504840850830078,30.25046992301941,30.315387964248657,30.056779146194458,30.257654190063477,30.48712992668152
68,ER_700_800_0.15_5,39,40,39,42,42,39,38,40,41,40,30.46231198310852,30.19742703437805,30.569359064102173,30.270155906677246,30.131680965423584,30.93834090232849,30.194876194000244,30.486035108566284,30.716811895370483,30.61444902420044
69,ER_700_800_0.15_24,40,40,40,41,40,42,41,41,39,39,30.239501953125,30.310333013534546,30.07885503768921,30.10297179222107,30.07953405380249,30.171443939208984,30.1802020072937,30.566138982772827,30.26648187637329,30.152633905410767
70,ER_700_800_0.15_7,41,40,42,41,41,40,41,39,41,41,30.26286005973816,30.054816961288452,30.043083906173706,30.288633108139038,30.41407608985901,30.03307795524597,30.583545923233032,30.027770042419434,30.034931182861328,30.040544033050537
71,ER_700_800_0.15_10,39,39,39,39,39,39,40,40,41,40,30.040390014648438,30.03750777244568,30.037518978118896,30.032034873962402,30.075931072235107,30.035141944885254,30.0355281829834,30.032299041748047,30.042245149612427,30.036743879318237
72,ER_700_800_0.15_26,39,40,39,38,39,40,39,40,40,40,30.03159499168396,30.03418803215027,30.042881965637207,30.03418803215027,30.027533769607544,30.035043001174927,30.035953998565674,30.04128098487854,30.03667402267456,30.037473917007446
73,ER_700_800_0.15_19,41,40,40,39,41,40,40,40,41,42,30.408880949020386,30.27677583694458,30.548083066940308,30.291465044021606,30.345714807510376,30.267336130142212,30.16313099861145,30.141417980194092,30.20858907699585,30.34789490699768
74,ER_700_800_0.15_27,40,42,40,42,40,43,41,40,40,41,30.425402879714966,30.574517965316772,30.54917883872986,30.283740043640137,30.27842688560486,30.55982804298401,30.36232590675354,30.480632781982422,30.18857216835022,30.357705116271973
75,ER_700_800_0.15_18,41,41,40,41,41,42,42,41,42,40,30.279458045959473,30.033658027648926,30.362539052963257,30.033782958984375,30.037366151809692,30.039091110229492,30.417475938796997,30.526396989822388,30.27810001373291,30.587505102157593
76,ER_700_800_0.15_6,39,40,39,40,40,37,40,39,40,40,30.028959035873413,30.065608024597168,30.040244102478027,30.5832200050354,30.03815197944641,30.04066514968872,30.179117918014526,30.031829833984375,30.029267072677612,30.036355018615723
77,ER_700_800_0.15_11,43,42,43,43,43,41,43,42,43,42,30.1106379032135,30.038614988327026,30.100672960281372,30.039865970611572,30.147244930267334,30.09223699569702,30.19449806213379,30.228414058685303,30.032185077667236,30.03994107246399
78,ER_700_800_0.15_3,42,40,39,40,40,40,40,41,41,42,30.03586506843567,30.030806064605713,30.02689790725708,30.03142786026001,30.032874822616577,30.02934503555298,30.034283876419067,30.042222023010254,30.0308198928833,30.030338048934937
79,ER_700_800_0.15_14,41,39,41,42,40,42,40,42,41,39,30.51859402656555,30.031354904174805,30.49510407447815,30.158802032470703,30.378963947296143,30.02919101715088,30.03782320022583,30.03137516975403,30.037582874298096,30.030130863189697
80,ER_700_800_0.15_22,39,39,41,41,41,42,40,41,39,39,30.030282020568848,30.032266855239868,30.028881072998047,30.028995990753174,30.02835988998413,30.04646587371826,30.034446001052856,30.03702688217163,30.03683614730835,30.03560185432434
81,ER_700_800_0.15_23,40,40,41,40,41,40,40,40,41,42,30.57408118247986,30.589679956436157,30.529935836791992,30.577330827713013,30.27639603614807,30.17102885246277,30.251744985580444,30.21131992340088,30.03259515762329,30.282275199890137
82,ER_700_800_0.15_2,41,41,42,39,41,40,41,43,41,41,30.20643401145935,30.238917112350464,30.147078037261963,30.47031807899475,30.165549993515015,30.282986164093018,30.271556854248047,30.172317028045654,30.418787002563477,30.35965609550476
83,ER_700_800_0.15_15,39,42,40,39,39,39,41,39,40,40,30.028025150299072,30.062700033187866,30.030455827713013,30.035332202911377,30.027165174484253,30.030044078826904,30.029098987579346,30.059056997299194,30.02940797805786,30.024636030197144
84,ER_700_800_0.15_9,40,41,42,41,41,39,40,39,39,41,30.035804986953735,30.034328937530518,30.034533977508545,30.02953815460205,30.0588960647583,30.027127981185913,30.033486127853394,30.033075094223022,30.032706022262573,30.030508041381836
85,ER_700_800_0.15_21,42,40,41,41,40,41,40,40,41,40,30.07189393043518,30.027711153030396,30.03001308441162,30.031157970428467,30.06260395050049,30.033684015274048,30.031508922576904,30.051410913467407,30.028182983398438,30.03408694267273
86,ER_700_800_0.15_31,40,41,42,41,42,41,41,42,43,41,30.41064190864563,30.420571088790894,30.313660860061646,30.15528392791748,30.459739923477173,30.479655027389526,30.36336088180542,30.329830169677734,30.401402950286865,30.57764482498169
87,ER_700_800_0.15_17,40,39,40,39,42,41,39,41,39,39,30.026996850967407,30.02912712097168,30.036077976226807,30.03542399406433,30.034217834472656,30.027462005615234,30.032005071640015,30.031804084777832,30.04350709915161,30.032639980316162
88,ER_700_800_0.15_0,42,40,40,39,41,41,39,40,39,41,30.024621963500977,30.027190923690796,30.035449981689453,30.034119844436646,30.033586025238037,30.029556035995483,30.057442903518677,30.028278827667236,30.024792909622192,30.03086280822754
89,ER_700_800_0.15_28,40,40,40,41,40,41,39,38,40,39,30.028012990951538,30.030980110168457,30.02329397201538,30.031949043273926,30.02513098716736,30.032619953155518,30.031275987625122,30.03214120864868,30.027570009231567,30.030609846115112
90,ER_700_800_0.15_16,40,39,38,42,41,41,41,40,40,40,30.024023056030273,30.030839920043945,30.032889127731323,30.03059411048889,30.032633781433105,30.029799222946167,30.033109188079834,30.035048007965088,30.035351991653442,30.030879020690918
91,ER_700_800_0.15_1,39,38,40,40,39,39,39,40,39,39,30.48814296722412,30.537975072860718,30.33671498298645,30.420205116271973,30.31311297416687,30.393558979034424,30.341931104660034,30.186949968338013,30.354451179504395,30.353029012680054
92,ER_700_800_0.15_29,41,41,40,40,40,39,40,39,40,39,30.418431043624878,30.208129167556763,30.49178910255432,30.563590049743652,30.588547945022583,30.210352182388306,30.263834953308105,30.04923915863037,30.471068143844604,30.044333934783936
93,ER_700_800_0.15_8,40,39,39,39,40,38,40,39,40,39,30.030231952667236,30.03632688522339,30.03201389312744,30.02707815170288,30.03030300140381,30.034169912338257,30.035712003707886,30.028645992279053,30.032960891723633,30.030539989471436
94,ER_700_800_0.15_30,41,42,41,41,40,40,41,42,40,40,30.228270769119263,30.265861988067627,30.28423810005188,30.487812995910645,30.20041799545288,30.550727128982544,30.158867120742798,30.101091861724854,30.155380964279175,30.275929927825928
