,Dataset Name,"Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Time"
17,ER_700_800_0.15_12,40,39,41,40,40,40,41,41,40,39,30.04184603691101,30.04329204559326,30.10520911216736,30.105101823806763,30.195945024490356,30.147604942321777,30.02835202217102,30.284666061401367,30.060678005218506,30.08659315109253
18,ER_700_800_0.15_125,40,41,41,40,41,42,41,43,41,41,30.209749937057495,30.139922857284546,30.025272130966187,30.399528980255127,30.193928956985474,30.30620002746582,30.04097580909729,30.110892057418823,30.19682216644287,30.295142889022827
19,ER_700_800_0.15_70,40,41,42,41,40,40,40,40,40,41,30.21549391746521,30.04799509048462,30.12128710746765,30.2255539894104,30.224393844604492,30.240787982940674,30.319517850875854,30.049865007400513,30.508563995361328,30.05106210708618
20,ER_700_800_0.15_60,40,42,40,40,42,40,40,39,42,40,30.07879090309143,30.24453091621399,30.153503894805908,30.045461893081665,30.43056011199951,30.098330974578857,30.162662982940674,30.199726104736328,30.388264894485474,30.259142875671387
21,ER_700_800_0.15_5,42,41,40,40,42,40,40,40,40,40,30.430722951889038,30.420500993728638,30.441895008087158,30.389744997024536,30.31778120994568,30.319761991500854,30.240678071975708,30.320456981658936,30.157893896102905,30.130547046661377
22,ER_700_800_0.15_56,40,40,40,41,42,40,41,41,42,41,30.155925989151,30.25605320930481,30.349511861801147,30.38447880744934,30.159311056137085,30.23659610748291,30.49050498008728,30.22557497024536,30.382527112960815,30.31966805458069
23,ER_700_800_0.15_46,40,39,40,41,40,40,40,40,42,40,30.28452205657959,30.33120894432068,30.344916105270386,30.381433963775635,30.28778910636902,30.404715061187744,30.11235785484314,30.16407299041748,30.113903999328613,30.452616930007935
24,ER_700_800_0.15_113,40,39,40,40,40,42,41,41,41,40,30.098350048065186,30.417001962661743,30.532960891723633,30.0137460231781,30.30472493171692,30.42779302597046,30.39792490005493,30.381706953048706,30.274890899658203,30.0415461063385
25,ER_700_800_0.15_34,40,42,39,39,41,40,40,40,41,41,30.138202905654907,30.07337498664856,30.184021949768066,30.423453092575073,30.5237820148468,30.43722891807556,30.19082498550415,30.420953035354614,30.76923394203186,30.553544998168945
26,ER_700_800_0.15_103,40,39,36,40,40,41,38,40,42,38,30.627809047698975,30.847168922424316,30.700525999069214,30.676109075546265,30.559115886688232,30.376861095428467,30.772788047790527,30.35274314880371,30.306792974472046,30.687036991119385
27,ER_700_800_0.15_24,39,40,39,39,39,42,41,42,41,40,30.3686740398407,30.360667943954468,30.31265902519226,30.540398836135864,30.667272090911865,30.695334911346436,30.843528985977173,30.650732040405273,30.638847827911377,30.739096879959106
28,ER_700_800_0.15_69,42,40,41,39,36,40,40,36,39,40,30.380218982696533,30.778273105621338,30.785423040390015,30.79946780204773,30.4255850315094,30.88149905204773,31.330188035964966,30.57573390007019,30.79047203063965,30.92430591583252
29,ER_700_800_0.15_79,41,38,40,41,39,39,41,38,40,34,30.771553993225098,30.41444206237793,30.64978814125061,30.8613121509552,31.13324785232544,30.72558093070984,30.781217098236084,30.830248832702637,30.862033128738403,30.640164852142334
30,ER_700_800_0.15_118,39,40,40,37,39,41,37,39,38,39,30.77999186515808,31.13450002670288,30.828099966049194,31.003477811813354,30.413570165634155,30.84786105155945,30.97754192352295,30.83517289161682,30.904059886932373,31.035544872283936
31,ER_700_800_0.15_108,38,38,39,41,39,40,40,42,42,39,31.152781009674072,30.61448907852173,30.64826488494873,30.929813146591187,31.004520893096924,30.753525018692017,30.579519033432007,30.835519075393677,31.1472749710083,30.742887020111084
32,ER_700_800_0.15_86,40,39,39,36,37,37,37,37,38,39,30.905242919921875,30.658149003982544,30.593775987625122,31.052473068237305,30.66596007347107,30.764546871185303,31.035905838012695,30.90950894355774,30.7202730178833,30.48876190185547
33,ER_700_800_0.15_96,39,40,37,36,41,40,37,38,42,38,30.567787885665894,30.932451009750366,30.612696886062622,30.59400701522827,30.67746591567993,30.49159002304077,30.729562997817993,30.58876395225525,30.841535091400146,31.097187995910645
34,ER_700_800_0.15_62,41,36,36,38,37,38,39,36,40,37,30.580052852630615,30.61248803138733,31.165611028671265,30.80051898956299,30.598939180374146,30.725278854370117,30.88124179840088,30.702432870864868,30.00569200515747,30.825583934783936
35,ER_700_800_0.15_72,35,36,36,38,38,36,36,36,40,40,30.84611201286316,30.583558082580566,30.45446491241455,30.84256911277771,30.974398136138916,30.974555015563965,30.475937128067017,30.54743003845215,30.922415018081665,30.81144094467163
36,ER_700_800_0.15_7,36,41,41,40,38,39,39,37,38,38,30.482445001602173,30.19178605079651,30.15333890914917,30.878995180130005,30.454500913619995,30.583478927612305,30.40146493911743,30.676172971725464,30.623944997787476,30.87633991241455
37,ER_700_800_0.15_127,39,38,41,38,36,35,38,40,39,37,30.369465112686157,30.507387161254883,30.4809730052948,30.393568992614746,30.37903118133545,30.478543043136597,30.924525022506714,30.731510877609253,30.519505977630615,30.297887802124023
38,ER_700_800_0.15_10,40,41,40,39,39,39,40,41,38,40,30.911534070968628,30.577873945236206,30.833528995513916,30.646800994873047,30.87837314605713,30.53847599029541,30.674122095108032,31.135238885879517,30.716819047927856,30.416131019592285
39,ER_700_800_0.15_101,39,41,41,38,39,41,39,40,40,40,30.535994052886963,30.62765598297119,30.62960696220398,30.374624967575073,30.188709020614624,30.781933784484863,30.74086594581604,30.841713190078735,30.648591995239258,30.591774940490723
40,ER_700_800_0.15_26,39,39,39,39,40,39,39,39,40,40,30.355251789093018,30.360692024230957,30.394994020462036,30.79415988922119,30.662655115127563,30.420494079589844,30.410485982894897,30.41559886932373,30.409827947616577,30.33895182609558
41,ER_700_800_0.15_111,39,41,39,39,39,39,38,37,39,41,30.872750997543335,30.82599115371704,30.53936195373535,30.65656590461731,30.32297396659851,30.544054985046387,30.57074999809265,31.152485847473145,30.56442403793335,30.75261092185974
42,ER_700_800_0.15_36,39,39,38,37,41,40,43,41,42,40,30.70942497253418,30.70632815361023,30.4202241897583,30.398221969604492,30.7245090007782,30.9113130569458,30.872533082962036,30.634252071380615,30.669450044631958,30.643842935562134
43,ER_700_800_0.15_44,40,39,42,35,39,40,36,38,39,42,30.79113507270813,31.022945165634155,30.42831802368164,30.591639041900635,30.779989004135132,30.75376605987549,30.592196941375732,30.790555953979492,30.250618934631348,30.533104181289673
44,ER_700_800_0.15_54,39,39,37,40,40,40,39,38,36,39,30.81695818901062,30.770524978637695,30.61386203765869,30.78844404220581,30.782000064849854,30.58553910255432,30.958055019378662,30.85885214805603,30.393582820892334,30.70567011833191
45,ER_700_800_0.15_19,40,39,41,39,40,37,41,40,39,36,30.99432611465454,30.654407024383545,30.704601049423218,30.688615083694458,31.190549850463867,30.885663986206055,30.724097967147827,30.95556402206421,30.987592935562134,30.35170817375183
46,ER_700_800_0.15_37,38,38,39,39,39,40,38,42,36,40,30.355600833892822,30.333760023117065,30.847262859344482,30.83815598487854,30.617230892181396,31.293290853500366,30.809815168380737,30.924968957901,30.704244136810303,30.99378490447998
47,ER_700_800_0.15_110,38,38,41,40,39,39,41,40,39,39,30.627837896347046,30.982516050338745,30.347584009170532,30.355244159698486,30.19053292274475,30.442332983016968,30.458683967590332,30.46636700630188,30.28799295425415,30.296074151992798
48,ER_700_800_0.15_27,40,39,40,40,40,41,40,40,39,37,30.35862708091736,30.378087043762207,30.37485909461975,30.748015880584717,30.23976492881775,30.383995056152344,30.36602020263672,30.360995054244995,30.204739093780518,30.074514865875244
49,ER_700_800_0.15_100,39,38,40,39,39,39,41,40,39,41,30.441662073135376,30.674421072006226,30.689908981323242,30.872575998306274,30.670548915863037,30.51455783843994,30.564054012298584,30.533735990524292,30.243703842163086,30.363759994506836
50,ER_700_800_0.15_55,40,40,39,40,42,39,41,36,40,40,30.702774047851562,30.243542909622192,30.58350896835327,30.368475914001465,30.75366997718811,30.68444800376892,30.620253801345825,30.91315197944641,30.60353994369507,30.69136691093445
51,ER_700_800_0.15_45,41,40,39,41,39,38,41,39,40,39,30.726890087127686,30.44859004020691,31.321232080459595,30.365784883499146,30.676416873931885,30.426265954971313,30.596127033233643,30.76722478866577,30.504451036453247,30.70549201965332
52,ER_700_800_0.15_18,37,37,42,40,39,38,41,40,42,40,30.577122926712036,30.578927040100098,30.601226091384888,30.311495065689087,30.697599172592163,30.910753965377808,30.684631824493408,30.46038007736206,30.84851884841919,30.8887460231781
53,ER_700_800_0.15_97,38,37,38,41,38,37,40,37,39,36,30.889575004577637,30.466416835784912,30.66813898086548,30.48459219932556,30.50814914703369,30.498241901397705,30.43789291381836,30.576776027679443,30.73455810546875,30.303609132766724
54,ER_700_800_0.15_87,38,39,39,40,36,39,39,39,40,40,31.05950379371643,30.69974708557129,30.60478711128235,30.524550914764404,30.46082091331482,30.84163188934326,30.564543962478638,30.7297101020813,30.932836055755615,30.819051027297974
55,ER_700_800_0.15_109,38,40,40,38,38,37,39,35,37,39,30.636549949645996,31.061928033828735,30.84467601776123,30.70403814315796,31.058665990829468,30.461676120758057,30.998313903808594,30.52860403060913,30.62969398498535,30.913201093673706
56,ER_700_800_0.15_119,35,38,38,37,37,39,35,40,37,36,30.794685125350952,30.372052907943726,30.704386949539185,30.539216995239258,30.635544061660767,30.995814085006714,30.58186388015747,30.84471297264099,30.716954946517944,30.81290102005005
57,ER_700_800_0.15_6,40,35,38,36,37,37,39,40,40,37,31.05862784385681,30.64958095550537,30.390177011489868,30.599508047103882,30.772520065307617,30.80661916732788,31.015980005264282,30.691915035247803,30.48272395133972,31.096927881240845
58,ER_700_800_0.15_73,37,38,40,39,39,40,39,40,40,39,30.824447870254517,30.34268593788147,30.968507051467896,30.583462953567505,30.569536924362183,30.476497173309326,30.162898778915405,30.068187952041626,30.33460807800293,30.26831078529358
59,ER_700_800_0.15_63,42,41,41,40,40,43,43,39,40,41,30.180011987686157,30.19656991958618,30.340869903564453,30.33081817626953,30.14292001724243,30.35488986968994,30.18624210357666,30.332926034927368,30.326229095458984,30.370046854019165
60,ER_700_800_0.15_11,41,39,39,38,42,37,40,41,41,39,30.51553702354431,30.594287157058716,30.698806047439575,30.446605920791626,30.56602692604065,30.77143383026123,30.3857159614563,30.662165880203247,30.560781002044678,30.66917395591736
61,ER_700_800_0.15_126,40,42,40,37,40,39,39,37,42,41,30.487373113632202,30.627509117126465,30.679118871688843,30.28236985206604,30.563465118408203,30.789630889892578,31.009567975997925,30.163503885269165,30.567026138305664,30.733066082000732
62,ER_700_800_0.15_3,38,36,40,41,40,40,41,42,38,36,30.596883058547974,30.57365393638611,30.77851891517639,30.74304485321045,30.644855976104736,30.635066986083984,30.48734998703003,30.570106983184814,30.664546012878418,30.70182514190674
63,ER_700_800_0.15_66,41,38,38,38,40,38,40,40,39,36,30.58867907524109,30.58921194076538,30.763018131256104,30.668387174606323,30.63152313232422,30.337952136993408,30.749027967453003,30.530165910720825,30.48868417739868,30.605714082717896
64,ER_700_800_0.15_76,41,39,39,40,39,36,41,40,41,41,30.545876026153564,30.49833917617798,30.459970951080322,30.360862016677856,30.38659405708313,30.508639097213745,30.607223987579346,30.45157504081726,30.311578035354614,30.544377088546753
65,ER_700_800_0.15_123,40,40,39,41,40,40,40,40,40,39,30.621796131134033,30.453569889068604,30.730085849761963,30.732696056365967,30.5222430229187,30.494498014450073,30.997267961502075,30.758726119995117,30.65325617790222,30.668594121932983
66,ER_700_800_0.15_14,41,37,41,40,40,41,40,41,41,40,30.469727039337158,30.51979899406433,30.853374004364014,30.860949993133545,30.742029190063477,30.486829042434692,30.926512002944946,30.456584930419922,30.818724870681763,30.519890069961548
67,ER_700_800_0.15_59,40,36,41,38,39,39,40,36,40,40,30.51623010635376,30.380433082580566,30.514105081558228,30.360759019851685,30.920443058013916,30.66577696800232,31.141213178634644,30.74344515800476,30.739948987960815,30.684160947799683
68,ER_700_800_0.15_49,39,36,38,40,41,42,42,37,40,38,31.04823899269104,30.40228509902954,30.539976119995117,30.515658140182495,30.77620506286621,31.081562042236328,31.1024808883667,30.90964388847351,31.15367603302002,30.589670181274414
69,ER_700_800_0.15_82,38,38,39,42,39,39,41,39,41,42,30.663036108016968,30.41756296157837,30.839542865753174,30.640738010406494,30.762593030929565,30.728241205215454,30.535438060760498,30.389883041381836,30.14361310005188,30.363867044448853
70,ER_700_800_0.15_92,41,40,41,42,41,40,41,41,42,41,30.05623507499695,30.022238969802856,30.028891801834106,30.02528691291809,30.085667848587036,30.100915908813477,30.023885011672974,30.02262592315674,30.026959896087646,30.03200101852417
71,ER_700_800_0.15_22,41,41,41,41,41,39,41,40,41,41,30.12758994102478,30.03875207901001,30.122567892074585,30.023517847061157,30.054006814956665,30.10119605064392,30.0827419757843,30.05273199081421,30.023014068603516,30.032514095306396
72,ER_700_800_0.15_105,39,40,40,39,41,40,40,39,41,40,30.10478401184082,30.29124093055725,30.220996141433716,30.031099796295166,30.024988889694214,30.186602115631104,30.16873598098755,30.033161878585815,30.263108015060425,30.032701015472412
73,ER_700_800_0.15_32,40,41,41,41,41,40,40,42,40,42,30.029885053634644,30.030158042907715,30.03635597229004,30.031060934066772,30.080066919326782,30.036835193634033,30.033656120300293,30.049845933914185,30.042376041412354,30.02155900001526
74,ER_700_800_0.15_115,40,41,40,43,41,41,41,41,44,40,30.028721809387207,30.036675214767456,30.023653984069824,30.02249503135681,30.02091383934021,30.026230096817017,30.02515196800232,30.025057792663574,30.020992040634155,30.02634310722351
75,ER_700_800_0.15_40,41,42,41,40,41,42,41,41,41,40,30.02259588241577,30.056143045425415,30.041348934173584,30.096873998641968,30.025986909866333,30.037304162979126,30.08489489555359,30.358481884002686,30.03004002571106,30.022770166397095
76,ER_700_800_0.15_50,41,40,41,40,41,41,40,40,41,40,30.048329830169678,30.031089067459106,30.023444890975952,30.027597904205322,30.031671047210693,30.04314112663269,30.031682014465332,30.02186679840088,30.02865505218506,30.03304696083069
77,ER_700_800_0.15_114,41,39,41,40,40,41,41,40,41,40,30.18016791343689,30.042402982711792,30.028159856796265,30.027236938476562,30.031742095947266,30.234353065490723,30.074838876724243,30.09516716003418,30.02445411682129,30.129642009735107
78,ER_700_800_0.15_33,39,42,40,41,42,40,40,42,40,40,30.02680993080139,30.086289167404175,30.063092947006226,30.198047161102295,30.03084683418274,30.110052824020386,30.358259916305542,30.02546000480652,30.04011106491089,30.12959384918213
79,ER_700_800_0.15_104,41,42,40,41,41,40,40,41,40,41,30.497887134552002,30.88440704345703,30.47773504257202,30.048228979110718,30.46585488319397,30.458001852035522,30.52647089958191,30.09567403793335,30.505738973617554,30.053011894226074
80,ER_700_800_0.15_23,41,44,41,42,42,41,42,43,43,42,30.11477303504944,30.034043073654175,30.03485894203186,30.043713092803955,30.175557136535645,30.024954080581665,30.094465970993042,30.041949033737183,30.059653997421265,30.084139108657837
81,ER_700_800_0.15_51,43,41,40,41,41,40,41,42,39,41,30.042332887649536,30.092336177825928,30.306593894958496,30.072009086608887,30.03215003013611,30.035862922668457,30.025739908218384,30.033188104629517,30.039674997329712,30.03258204460144
82,ER_700_800_0.15_41,43,40,42,42,40,41,41,41,42,41,30.280123949050903,30.13434910774231,30.237524032592773,30.26000213623047,30.04064702987671,30.560319185256958,30.151871919631958,30.038793802261353,30.03782892227173,30.349509954452515
83,ER_700_800_0.15_77,42,41,42,42,42,42,40,42,42,43,30.02338981628418,30.025584936141968,30.07223606109619,30.097654104232788,30.026344060897827,30.030170917510986,30.036471843719482,30.03815793991089,30.03705883026123,30.03805899620056
84,ER_700_800_0.15_67,41,42,40,40,43,41,41,42,40,40,30.025893926620483,30.164288997650146,30.030250072479248,30.118600845336914,30.037880897521973,30.044595956802368,30.292675018310547,30.02682614326477,30.06021809577942,30.03102707862854
85,ER_700_800_0.15_2,41,41,41,41,41,41,41,41,40,42,30.035629987716675,30.039146900177002,30.199533939361572,30.047938108444214,30.0341739654541,30.04837393760681,30.215928077697754,30.19049596786499,30.038660049438477,30.489177942276
86,ER_700_800_0.15_15,42,42,40,41,41,41,41,39,41,40,30.026793003082275,30.03320288658142,30.023420095443726,30.02521514892578,30.02564787864685,30.056742906570435,30.024826049804688,30.036925077438354,30.071861028671265,30.022913217544556
87,ER_700_800_0.15_122,41,40,41,41,40,43,39,40,42,41,30.277657985687256,30.02940797805786,30.11587405204773,30.033536911010742,30.19028401374817,30.371953010559082,30.03246521949768,30.06578302383423,30.038527965545654,30.217376947402954
88,ER_700_800_0.15_48,40,40,40,40,42,41,40,42,40,42,30.102540016174316,30.151509046554565,30.027270793914795,30.35456609725952,30.356319904327393,30.0338351726532,30.036210775375366,30.05849003791809,30.049844980239868,30.06775999069214
89,ER_700_800_0.15_58,40,40,42,40,40,40,40,40,42,40,30.040716886520386,30.020450830459595,30.0328049659729,30.05339789390564,30.030601978302002,30.02804398536682,30.046905994415283,30.032800912857056,30.037427186965942,30.04848289489746
90,ER_700_800_0.15_93,39,39,41,41,40,40,39,42,40,40,30.045467138290405,30.41023898124695,30.416818141937256,30.368299961090088,30.300960063934326,30.430171966552734,30.03306007385254,30.032767057418823,30.202152013778687,30.034056901931763
91,ER_700_800_0.15_83,41,42,41,41,42,42,40,41,41,40,30.02871298789978,30.02766489982605,30.03132700920105,30.181699991226196,30.025728940963745,30.02790904045105,30.03807497024536,30.025978088378906,30.068707942962646,30.02207112312317
92,ER_700_800_0.15_9,41,40,40,39,40,41,39,40,40,39,30.071786880493164,30.02868103981018,30.03534197807312,30.23551893234253,30.044628858566284,30.032315969467163,30.027787923812866,30.037091970443726,30.02861499786377,30.02389407157898
93,ER_700_800_0.15_43,39,40,40,40,40,40,42,41,40,41,30.03409481048584,30.03206706047058,30.037630081176758,30.150870084762573,30.27416491508484,30.149940013885498,30.205554008483887,30.214366912841797,30.291684865951538,30.1512131690979
94,ER_700_800_0.15_53,40,40,39,40,40,41,41,41,40,40,30.028356075286865,30.043123960494995,30.032798051834106,30.117126941680908,30.07011318206787,30.169924020767212,30.08836007118225,30.048754930496216,30.054290056228638,30.050312042236328
