,Dataset Name,"Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Time"
23,ER_700_800_0.05_25,98,97,95,94,92,99,96,93,97,100,30.43568706512451,30.04839587211609,30.246127128601074,30.155641078948975,30.064568996429443,30.058039903640747,30.120117902755737,30.01966404914856,30.237682819366455,30.033963918685913
24,ER_700_800_0.05_11,93,93,93,93,93,93,91,95,92,93,30.14040994644165,30.047799825668335,30.04210901260376,30.330363035202026,30.064823865890503,30.04902696609497,30.206759929656982,30.074875831604004,30.027963876724243,30.050726890563965
25,ER_700_800_0.05_18,96,94,95,94,95,97,97,94,94,96,30.353699922561646,30.12104105949402,30.04293990135193,30.25435781478882,30.07708215713501,30.968778133392334,30.13878107070923,30.188085079193115,30.229319095611572,30.652132987976074
26,ER_700_800_0.05_27,94,93,93,96,92,97,96,92,94,99,30.187572956085205,30.395657062530518,30.427921056747437,30.184431076049805,30.08707094192505,30.318923950195312,30.32350182533264,30.124706029891968,30.28525710105896,30.198199033737183
27,ER_700_800_0.05_6,95,96,99,95,97,95,96,97,95,94,30.183686017990112,30.05854082107544,30.180723905563354,30.044843912124634,30.17255210876465,30.093464136123657,30.075775146484375,30.131989002227783,30.02597188949585,30.34218120574951
28,ER_700_800_0.05_19,93,93,92,97,92,96,91,94,93,96,30.15678119659424,30.137251138687134,30.203306913375854,30.117247104644775,30.14354920387268,30.21029782295227,30.062351942062378,30.045321941375732,30.05272603034973,30.213299036026
29,ER_700_800_0.05_26,97,97,95,99,98,96,96,97,97,96,30.05036997795105,30.088371992111206,30.195492029190063,30.15679907798767,30.19456911087036,30.227993965148926,30.03237509727478,30.131826877593994,30.06387495994568,30.076159954071045
30,ER_700_800_0.05_7,95,97,99,97,96,97,96,96,96,99,30.035414934158325,30.07650589942932,30.13436198234558,30.321905851364136,30.138482809066772,30.498000860214233,30.06687617301941,30.022466897964478,30.17974615097046,30.051886081695557
31,ER_700_800_0.05_10,93,92,96,91,93,94,90,94,91,95,30.07278609275818,30.046514987945557,30.18160605430603,30.2834529876709,30.17605996131897,30.12591791152954,30.185369968414307,30.477375984191895,30.41504693031311,30.13819909095764
32,ER_700_800_0.1_1,56,54,55,56,54,56,56,55,54,56,30.088146924972534,30.063672065734863,30.0729341506958,30.011789083480835,30.099998950958252,30.091804027557373,30.088364839553833,30.09280300140381,30.095921993255615,30.318510055541992
33,ER_700_800_0.1_12,56,57,57,54,57,57,55,57,54,55,30.152773141860962,30.14810299873352,30.071058988571167,30.070395946502686,30.05387306213379,30.169840097427368,30.125799894332886,30.037487030029297,30.187184810638428,30.07447910308838
34,ER_700_800_0.1_8,58,55,56,56,56,59,57,57,59,54,30.03890895843506,30.077708959579468,30.029635906219482,30.093799829483032,30.256474018096924,30.039095878601074,30.04339098930359,30.152743816375732,30.041913986206055,30.188847064971924
35,ER_700_800_0.1_24,55,57,56,56,55,55,55,57,57,57,30.053786993026733,30.047292947769165,30.367258071899414,30.149022102355957,30.217138051986694,30.21092700958252,30.064321994781494,30.28800892829895,30.043236017227173,30.03184700012207
36,ER_700_800_0.1_9,56,59,56,54,59,56,57,56,58,57,30.161839962005615,30.063666820526123,30.1295108795166,30.16143488883972,30.108824014663696,30.167948007583618,30.119277954101562,30.188577890396118,30.080746173858643,30.11752200126648
37,ER_700_800_0.1_25,56,56,55,58,58,59,56,56,56,56,31.373734951019287,30.293265104293823,30.735159158706665,30.236406087875366,30.987684965133667,30.529725790023804,30.483861923217773,30.251275062561035,30.295594930648804,30.201440811157227
38,ER_700_800_0.1_0,57,55,54,55,57,54,56,56,55,58,30.13797378540039,30.118560075759888,30.33676505088806,30.030033111572266,30.247411966323853,30.115545988082886,30.068923950195312,30.274611949920654,30.137784957885742,30.811593055725098
39,ER_700_800_0.1_13,55,55,55,55,57,54,54,55,57,55,30.20229721069336,30.039772033691406,30.233076095581055,30.721959114074707,30.060750007629395,30.453388929367065,30.176453828811646,30.377032995224,30.14212393760681,30.078887939453125
40,ER_700_800_0.1_27,55,53,52,56,53,56,53,53,53,54,30.09141993522644,30.142441987991333,30.089935064315796,30.26018500328064,30.111433029174805,30.232987880706787,30.14000415802002,30.151742935180664,30.124962091445923,30.457697868347168
41,ER_700_800_0.1_18,56,55,56,55,55,56,54,55,55,56,30.27042508125305,30.116822957992554,30.60599684715271,30.355556964874268,30.21219491958618,30.110947847366333,30.23800015449524,30.47708797454834,30.307891130447388,30.269179105758667
42,ER_700_800_0.1_2,55,54,56,57,56,56,55,56,56,56,30.26127791404724,30.34174394607544,30.32951283454895,30.496630907058716,30.21462893486023,30.08047604560852,30.099935054779053,30.428648948669434,30.183573007583618,30.089082956314087
43,ER_700_800_0.1_11,56,57,57,56,58,55,60,55,57,55,30.115535974502563,30.05145502090454,30.075098991394043,30.06200909614563,30.13116192817688,30.077815055847168,30.33571219444275,30.075896978378296,30.571932077407837,30.0657320022583
44,ER_700_800_0.1_3,54,54,55,54,55,54,54,56,54,55,30.127346992492676,30.11202096939087,30.096031188964844,30.218240976333618,30.17152690887451,30.133591890335083,30.34380006790161,30.087255001068115,30.18347191810608,30.08939504623413
45,ER_700_800_0.1_10,53,55,53,54,55,55,55,56,53,55,30.1018168926239,30.034180164337158,30.284116983413696,30.15326189994812,30.046852111816406,31.042155981063843,30.053070068359375,30.057940006256104,30.212432861328125,30.07726502418518
46,ER_700_800_0.1_26,56,56,54,54,55,55,55,56,55,53,30.515953063964844,30.293909072875977,30.530491828918457,31.17294716835022,30.411846160888672,30.47865319252014,30.088128089904785,31.248703002929688,30.61115598678589,30.172263860702515
47,ER_700_800_0.1_19,57,56,54,54,54,55,56,54,56,56,30.24511694908142,30.383045196533203,30.175663948059082,30.10651206970215,30.16291308403015,30.064486980438232,30.102553844451904,30.25804114341736,30.231509923934937,30.26335310935974
48,ER_700_800_0.1_23,54,54,57,55,57,55,57,55,56,56,30.2082622051239,30.145262002944946,30.060792922973633,30.078048944473267,30.11185884475708,30.44654679298401,30.068655014038086,30.193632125854492,30.270328044891357,30.08700394630432
49,ER_700_800_0.1_15,57,57,57,57,56,56,55,55,54,54,30.193538904190063,30.34051489830017,30.130265951156616,30.687961101531982,30.27726912498474,30.22823715209961,30.17960000038147,30.21315097808838,30.275702953338623,30.064804077148438
50,ER_700_800_0.1_6,54,54,56,54,53,55,55,54,54,57,30.176635026931763,30.115516901016235,30.28697395324707,30.108929872512817,30.082190990447998,30.12275505065918,30.09436798095703,30.131443977355957,30.541012048721313,30.10809016227722
51,ER_700_800_0.1_14,54,55,55,54,54,54,54,56,54,52,30.245289087295532,30.12489104270935,30.073953866958618,30.075380086898804,30.248279094696045,30.159162044525146,30.236261129379272,30.079301118850708,30.26423716545105,30.242006063461304
52,ER_700_800_0.1_7,57,55,55,57,56,56,56,57,55,58,30.103304147720337,30.31535506248474,30.20300602912903,30.086801052093506,30.161144018173218,30.082473039627075,30.491201877593994,30.100974798202515,30.443546056747437,30.744970083236694
53,ER_700_800_0.1_22,55,58,55,57,54,57,57,60,55,56,30.460134983062744,30.178579092025757,30.170780897140503,30.304792165756226,30.115010976791382,30.091891050338745,30.160423040390015,30.177134037017822,30.23603105545044,30.34342098236084
54,ER_700_800_0.1_16,57,53,54,55,59,56,56,56,55,56,30.06745719909668,30.046220064163208,30.56323504447937,30.143770933151245,30.08055591583252,30.221478939056396,30.421344995498657,30.236069917678833,30.421788930892944,30.46441411972046
55,ER_700_800_0.1_29,55,55,58,58,58,56,58,59,56,56,30.450387954711914,30.44449782371521,30.068920135498047,30.2117600440979,30.22755217552185,30.276822805404663,30.366756916046143,30.30113387107849,30.47420597076416,30.538068056106567
56,ER_700_800_0.1_5,56,58,57,55,57,55,56,56,56,55,30.323457956314087,30.248355865478516,30.307619094848633,30.1112380027771,30.16606616973877,30.57757592201233,30.17913508415222,30.59860897064209,30.305224895477295,30.485547065734863
57,ER_700_800_0.1_20,54,54,54,53,54,53,56,55,55,54,30.32351016998291,30.258615970611572,30.274662971496582,30.2707839012146,30.404770851135254,30.11180877685547,30.407596111297607,30.509509086608887,30.420533895492554,30.298656940460205
58,ER_700_800_0.1_30,55,56,54,58,57,55,56,48,56,57,30.42389702796936,30.408946990966797,30.4120090007782,30.213322162628174,30.803472995758057,30.706573009490967,30.764695167541504,30.04226303100586,30.65415096282959,30.38765001296997
59,ER_700_800_0.1_31,56,53,57,56,55,55,56,55,55,55,30.896546840667725,30.37258005142212,30.386056900024414,30.206951141357422,30.083343029022217,30.05820608139038,30.037482023239136,30.155311822891235,30.0414559841156,30.217289209365845
60,ER_700_800_0.1_21,56,54,54,57,55,55,57,56,55,56,30.22005009651184,30.12023091316223,30.10366201400757,30.09171485900879,30.294540882110596,30.24195694923401,30.24175786972046,30.034564971923828,30.168086051940918,30.16951298713684
61,ER_700_800_0.1_17,55,53,55,55,55,53,54,55,54,54,30.08517289161682,30.06403684616089,30.44886302947998,30.202117919921875,30.183860063552856,30.538944959640503,30.405679941177368,30.098706007003784,30.34754180908203,30.18672513961792
62,ER_700_800_0.1_28,57,56,55,55,56,56,56,55,57,55,30.410057067871094,30.602674961090088,30.594569206237793,30.498692989349365,30.537576913833618,30.47248101234436,30.216575860977173,30.625391006469727,30.111417055130005,30.328675031661987
63,ER_700_800_0.1_4,53,54,56,56,53,56,55,57,55,56,31.03723692893982,30.59138011932373,30.22939705848694,30.305132150650024,30.513550996780396,30.48356604576111,30.47515296936035,30.602582931518555,30.647815942764282,30.572999000549316
64,ER_700_800_0.15_25,40,40,42,40,40,39,38,41,41,39,30.49752402305603,30.27989912033081,30.240550994873047,30.347100973129272,30.2443950176239,30.08077383041382,30.126730918884277,30.06041383743286,30.76156997680664,30.72453212738037
65,ER_700_800_0.15_13,40,42,42,40,39,41,40,42,40,40,30.743299961090088,30.263411045074463,30.2662570476532,30.237815141677856,30.36675190925598,30.610522031784058,30.480602979660034,30.368909120559692,30.370807886123657,30.409722089767456
66,ER_700_800_0.15_4,41,41,40,41,40,42,41,40,40,41,30.251437187194824,30.719790935516357,30.503530025482178,30.74853515625,30.42479395866394,30.075253009796143,30.46418809890747,30.569813013076782,30.480326175689697,30.526673793792725
67,ER_700_800_0.15_12,41,39,41,41,41,41,39,40,40,40,30.198867082595825,30.38052797317505,30.842561960220337,30.488960027694702,30.12173104286194,30.583534955978394,30.229496002197266,30.48392415046692,30.287950038909912,30.21924614906311
68,ER_700_800_0.15_5,39,40,41,40,39,43,40,41,39,40,30.31249690055847,30.14515495300293,30.693696975708008,30.486016988754272,30.506632804870605,30.368628978729248,30.336230039596558,30.603482961654663,30.738283157348633,30.454848051071167
69,ER_700_800_0.15_24,40,39,42,40,40,41,39,38,42,42,30.10015606880188,30.100037097930908,30.139518976211548,30.16334295272827,30.43731117248535,30.33866810798645,30.599274158477783,30.678569078445435,30.59916615486145,30.69214701652527
70,ER_700_800_0.15_7,38,40,41,41,40,39,39,41,40,42,30.48351812362671,30.409528017044067,30.171182870864868,30.265325784683228,30.123822927474976,30.092652082443237,30.21391201019287,30.421571969985962,30.463247060775757,30.164955854415894
71,ER_700_800_0.15_10,39,39,40,39,40,40,41,39,38,40,30.036062955856323,30.0506808757782,30.04590082168579,30.263938903808594,30.030458211898804,30.22411584854126,30.035099029541016,30.05438804626465,30.267693042755127,30.613765001296997
72,ER_700_800_0.15_26,40,39,40,40,39,41,41,40,40,39,30.034343004226685,30.034440994262695,30.302601099014282,30.030595064163208,30.232825994491577,30.398746013641357,30.028450965881348,30.090139865875244,30.07967185974121,30.206954956054688
73,ER_700_800_0.15_19,41,41,42,40,41,40,40,41,40,40,30.044261932373047,30.444281101226807,30.5900821685791,30.372586011886597,30.12571692466736,30.461748123168945,30.043540000915527,30.60769009590149,30.812636137008667,30.212210178375244
74,ER_700_800_0.15_27,40,42,40,41,40,42,40,40,41,43,30.576395988464355,30.484295129776,30.331660985946655,30.095956087112427,30.51903796195984,30.577297925949097,30.677744150161743,30.045485973358154,30.066920042037964,30.038536071777344
75,ER_700_800_0.15_18,41,41,41,42,41,42,42,41,41,41,30.026275157928467,30.02889609336853,30.06355118751526,30.030795097351074,30.0378839969635,30.03085684776306,30.353968143463135,30.02498507499695,30.10814094543457,30.312156915664673
76,ER_700_800_0.15_6,39,40,40,42,40,40,40,39,38,40,30.28929591178894,30.025020122528076,30.025023937225342,30.031294107437134,30.032162189483643,30.037880182266235,30.06208896636963,30.032135009765625,30.44999599456787,30.026916027069092
77,ER_700_800_0.15_11,43,41,44,42,42,42,41,43,42,43,30.23341393470764,30.13142204284668,30.258957147598267,30.588998079299927,30.02516794204712,30.463499069213867,30.125346183776855,30.22135305404663,30.29292106628418,30.136083841323853
78,ER_700_800_0.15_3,41,41,40,40,40,40,40,39,41,41,30.03192400932312,30.189943075180054,30.1748309135437,30.393165826797485,30.500498056411743,30.23508906364441,30.080206871032715,30.240450859069824,30.210280895233154,30.287510871887207
79,ER_700_800_0.15_14,40,41,40,39,40,41,41,41,42,40,30.39319610595703,30.112375020980835,30.279958963394165,30.128068923950195,30.18627691268921,30.125574111938477,30.289242029190063,30.222947120666504,30.032462120056152,30.176476001739502
80,ER_700_800_0.15_22,42,41,41,40,41,40,41,42,41,42,30.033411979675293,30.045747995376587,30.028275966644287,30.034110069274902,30.140361070632935,30.05935502052307,30.02478313446045,30.34632396697998,30.08484697341919,30.4184091091156
81,ER_700_800_0.15_23,41,41,39,40,41,42,40,40,41,40,30.029279947280884,30.02386999130249,30.028896808624268,30.03932499885559,30.037569046020508,30.067841053009033,30.026103019714355,30.29897403717041,30.044710874557495,30.122292041778564
82,ER_700_800_0.15_2,43,41,41,40,41,40,41,40,40,42,30.578190088272095,30.490561962127686,30.442461013793945,30.395238161087036,30.453970909118652,30.591710090637207,30.814303159713745,30.374396085739136,30.219806909561157,30.106487035751343
83,ER_700_800_0.15_15,39,40,40,40,41,39,39,40,39,39,30.274549961090088,30.377202033996582,30.17127513885498,30.27834415435791,30.18937587738037,30.03438115119934,30.20476007461548,30.68321204185486,30.393407106399536,30.289886951446533
84,ER_700_800_0.15_9,39,41,41,40,41,40,40,40,42,40,30.4465389251709,30.294748067855835,30.34112310409546,30.04025387763977,30.14893913269043,30.286022186279297,30.28157901763916,30.443462133407593,30.082084894180298,30.274625062942505
85,ER_700_800_0.15_21,41,41,40,41,42,42,40,40,40,40,30.032608032226562,30.02479386329651,30.244208812713623,30.030514001846313,30.023596048355103,30.030771017074585,30.14163613319397,30.048125982284546,30.096914052963257,30.31267499923706
86,ER_700_800_0.15_31,41,40,43,41,44,42,42,41,41,41,30.41983199119568,30.220100164413452,30.178333044052124,30.55266499519348,30.15483283996582,30.179967164993286,30.227717876434326,30.32492995262146,30.308926820755005,30.378945112228394
87,ER_700_800_0.15_17,41,41,41,38,41,42,42,41,41,41,30.145199060440063,30.149942874908447,30.086127996444702,30.022835969924927,30.356969833374023,30.153900861740112,30.225303888320923,30.03011178970337,30.42297887802124,30.449699878692627
88,ER_700_800_0.15_0,41,41,40,40,39,38,42,41,40,41,30.033250093460083,30.028916835784912,30.025057077407837,30.033265829086304,30.041889905929565,30.02769899368286,30.13388991355896,30.050806045532227,30.028645992279053,30.026973962783813
89,ER_700_800_0.15_28,39,40,39,40,41,39,39,39,42,40,30.054877996444702,30.159657955169678,30.161415815353394,30.034209966659546,30.041454076766968,30.027740001678467,30.54320001602173,30.032462120056152,30.021738052368164,30.3503680229187
90,ER_700_800_0.15_16,41,40,41,40,40,40,41,39,40,42,30.155415773391724,30.237115144729614,30.21852207183838,30.15575385093689,30.158579111099243,30.356027126312256,30.77444887161255,30.267901182174683,30.240661144256592,30.465698957443237
91,ER_700_800_0.15_1,40,42,40,41,40,39,40,40,39,40,30.572044134140015,30.510637998580933,30.34570598602295,30.081063985824585,30.209779024124146,30.037675857543945,30.084028959274292,30.03887701034546,30.029515027999878,30.043061017990112
92,ER_700_800_0.15_29,41,40,41,39,40,41,41,42,39,40,30.122368097305298,30.034860134124756,30.044519901275635,30.059126138687134,30.05253577232361,30.06175994873047,30.073040008544922,30.200788021087646,30.029734134674072,30.03559684753418
93,ER_700_800_0.15_8,40,39,41,40,41,41,40,41,39,41,30.217147827148438,30.028096914291382,30.4027259349823,30.031280040740967,30.040843963623047,30.443851947784424,30.468640089035034,30.031203985214233,30.603766202926636,30.48346996307373
94,ER_700_800_0.15_30,40,43,40,42,41,41,41,43,41,43,30.32578206062317,30.431437969207764,30.385066986083984,30.53918695449829,30.346410989761353,30.56593084335327,30.412808895111084,30.223406076431274,30.53599500656128,30.326637029647827
