,Dataset Name,"Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.15 Solution Time"
12,ER_700_800_0.05_28,93,93,95,96,94,93,94,94,94,96,30.20239496231079,30.04385018348694,30.359922885894775,30.034169912338257,30.216377019882202,30.041574001312256,30.054797172546387,30.031837940216064,30.127979040145874,30.095129013061523
13,ER_700_800_0.05_9,92,94,89,90,90,94,93,92,93,94,30.022936820983887,30.033151149749756,30.026450872421265,30.071413040161133,30.02584981918335,30.15841293334961,30.0547878742218,30.027737140655518,30.02430009841919,30.011763095855713
14,ER_700_800_0.05_17,96,92,92,93,95,93,91,93,96,96,30.146143913269043,30.16662907600403,30.032773971557617,30.030730962753296,30.030164003372192,30.044914960861206,30.360750913619995,30.173651933670044,30.050259828567505,30.067770957946777
15,ER_700_800_0.05_0,95,97,95,96,96,94,95,100,97,95,30.11737895011902,30.03809690475464,30.164138793945312,30.136781930923462,30.026418924331665,30.041940927505493,30.04854106903076,30.15961003303528,30.250558137893677,30.220709085464478
16,ER_700_800_0.05_31,96,94,97,93,96,96,99,94,95,96,30.120949029922485,30.020643949508667,30.32745909690857,30.056210041046143,30.353080987930298,30.096867084503174,30.075413942337036,30.100286960601807,30.445106983184814,30.264207124710083
17,ER_700_800_0.05_21,95,97,94,96,94,93,96,93,94,97,30.111485958099365,30.301074028015137,30.066277980804443,30.229619026184082,30.056576013565063,30.02552580833435,30.008097887039185,30.033831119537354,30.0186550617218,30.058319091796875
18,ER_700_800_0.05_5,95,93,94,97,94,94,93,97,94,97,30.058459997177124,30.068644046783447,30.081702947616577,30.08185386657715,30.06878900527954,30.028591871261597,30.086062908172607,30.1114239692688,30.064023971557617,30.064872980117798
19,ER_700_800_0.05_24,91,93,93,96,92,95,95,97,95,91,30.02474617958069,30.05956721305847,30.129585027694702,30.3067569732666,30.081440210342407,30.108093976974487,30.367750883102417,30.29673409461975,30.09105086326599,30.050969123840332
20,ER_700_800_0.05_12,95,98,91,94,91,94,94,91,93,91,30.036383867263794,30.102619886398315,30.11968994140625,30.034543991088867,30.060032844543457,30.01862120628357,30.16892910003662,30.19538187980652,30.18295693397522,30.183840036392212
21,ER_700_800_0.05_13,91,93,96,92,94,95,93,97,93,95,30.095865964889526,30.29541015625,30.264275789260864,30.154031991958618,30.033420085906982,30.0926570892334,30.051953077316284,30.16968297958374,30.07696294784546,30.02934718132019
22,ER_700_800_0.05_4,94,94,96,95,94,96,94,98,97,97,30.121121883392334,30.0385160446167,30.060739040374756,30.15385389328003,30.215651035308838,30.210177898406982,30.13332986831665,30.1702299118042,30.127066135406494,30.065759897232056
23,ER_700_800_0.05_25,94,95,95,95,93,94,93,98,96,96,30.086785078048706,30.32751703262329,30.377148866653442,30.104777097702026,30.125463008880615,30.18856906890869,30.16505217552185,30.08757781982422,30.064696788787842,30.094702005386353
24,ER_700_800_0.05_11,92,92,94,94,92,90,95,95,91,94,30.034974098205566,30.265455961227417,30.602458953857422,30.076231002807617,30.218703031539917,30.039697885513306,30.073362112045288,30.16974902153015,30.572829961776733,30.280314922332764
25,ER_700_800_0.05_18,92,93,92,96,95,94,93,91,94,92,30.09558606147766,30.191617965698242,30.09200406074524,30.092597007751465,30.1182918548584,30.162720918655396,30.205530881881714,30.327533960342407,30.125829935073853,30.224217176437378
26,ER_700_800_0.05_27,94,96,92,92,91,89,90,92,91,91,30.179484128952026,30.313809156417847,30.226221084594727,30.25282883644104,30.243034839630127,30.238431930541992,30.219846963882446,30.33547806739807,30.392487049102783,30.118185997009277
27,ER_700_800_0.05_6,94,95,95,93,95,96,98,95,95,96,30.235023975372314,30.13181185722351,30.065377950668335,30.220052003860474,30.178704977035522,30.088991165161133,30.150995016098022,30.09418821334839,30.077043056488037,30.196182012557983
28,ER_700_800_0.05_19,93,95,91,94,92,94,92,92,95,96,30.309925079345703,30.34326195716858,30.246514081954956,30.2798171043396,30.094892978668213,30.11708903312683,30.10459017753601,30.32976198196411,30.108460903167725,30.109458923339844
29,ER_700_800_0.05_26,95,92,96,94,94,95,95,92,96,95,30.044188976287842,30.049093008041382,30.085626125335693,30.057594060897827,30.355663061141968,30.10370707511902,30.267214059829712,30.06822681427002,30.2449369430542,30.193606853485107
30,ER_700_800_0.05_7,94,96,95,97,95,97,93,96,98,98,30.08870792388916,30.23899507522583,30.162703037261963,30.140569925308228,30.205945014953613,30.393383979797363,30.142210006713867,30.108747005462646,30.103512048721313,30.39303708076477
31,ER_700_800_0.05_10,94,89,92,92,89,94,90,95,92,91,30.2106990814209,30.13790202140808,30.044486045837402,30.226364135742188,30.195147037506104,30.167017936706543,30.120704174041748,30.229153156280518,30.145678997039795,30.101956844329834
32,ER_700_800_0.1_1,55,56,55,56,55,55,55,55,54,53,30.116888999938965,30.191095113754272,30.12678813934326,30.176488161087036,30.226497888565063,30.362579822540283,30.241384029388428,30.14314603805542,30.12794518470764,30.256086826324463
33,ER_700_800_0.1_12,55,56,56,55,56,54,54,56,53,56,30.141658067703247,30.177855968475342,30.237669944763184,30.207624912261963,30.07940912246704,30.155223846435547,30.036399841308594,30.224198818206787,30.107645988464355,30.119940996170044
34,ER_700_800_0.1_8,53,58,54,55,57,55,57,56,56,59,30.154266119003296,30.160603046417236,30.17266607284546,30.162959098815918,30.26754593849182,30.074787855148315,30.229671955108643,30.152281045913696,30.391592979431152,30.467755794525146
35,ER_700_800_0.1_24,56,54,58,59,56,56,57,57,58,54,30.15928888320923,30.085636138916016,30.108093976974487,30.09011697769165,30.12365412712097,30.574280977249146,30.226335048675537,30.267022848129272,30.299072980880737,30.157119035720825
36,ER_700_800_0.1_9,58,57,57,58,55,57,56,56,58,56,30.38670301437378,30.185213088989258,30.151841163635254,30.106178998947144,30.128809928894043,30.214773893356323,30.52802801132202,30.203436851501465,30.237162113189697,30.163913011550903
37,ER_700_800_0.1_25,54,55,55,55,56,56,55,56,56,55,30.10336709022522,30.45885396003723,30.05565309524536,30.05376696586609,30.146300077438354,30.0699520111084,30.11008596420288,30.14360284805298,30.27302598953247,30.099162101745605
38,ER_700_800_0.1_0,54,56,57,55,56,55,56,56,56,55,30.041561126708984,30.10524296760559,30.37174391746521,30.191252946853638,30.260555028915405,30.231552839279175,30.152076959609985,30.09096384048462,30.098779916763306,30.073333978652954
39,ER_700_800_0.1_13,54,55,55,54,56,54,54,54,53,55,30.076618194580078,30.166117906570435,30.03683590888977,30.37905788421631,30.18893599510193,30.243347883224487,30.182586908340454,30.081631898880005,30.220080137252808,30.209045886993408
40,ER_700_800_0.1_27,55,55,56,54,54,53,54,55,56,55,30.151729106903076,30.200790882110596,30.554758071899414,30.246040105819702,30.22402310371399,30.286361932754517,30.21546697616577,30.09610104560852,30.582747220993042,30.29430317878723
41,ER_700_800_0.1_18,57,54,53,56,55,56,55,57,56,55,30.21256399154663,30.14895796775818,30.139881134033203,30.09761905670166,30.206640005111694,30.18446397781372,30.21479105949402,30.105557918548584,30.09200692176819,30.066839933395386
42,ER_700_800_0.1_2,56,54,57,55,54,55,55,54,56,54,30.25075912475586,30.32802677154541,30.28587293624878,30.27857804298401,30.469707012176514,30.1546471118927,30.387566089630127,30.127140998840332,30.198195934295654,30.18605899810791
43,ER_700_800_0.1_11,56,59,57,57,54,60,53,57,57,56,30.219384908676147,30.23572587966919,30.254618167877197,30.128471851348877,30.380200147628784,30.35702085494995,30.3207950592041,30.19515609741211,30.45310401916504,30.209320068359375
44,ER_700_800_0.1_3,56,57,57,55,56,56,55,57,55,55,30.07646918296814,30.268326997756958,30.21772003173828,30.125601053237915,30.23607087135315,30.12942600250244,30.336440801620483,30.3734929561615,30.238386154174805,30.183736085891724
45,ER_700_800_0.1_10,58,54,54,55,55,54,54,54,54,54,30.272042989730835,30.376694202423096,30.236567974090576,30.090876817703247,30.375298976898193,30.10455894470215,30.216668128967285,30.444092988967896,30.385749101638794,30.221220016479492
46,ER_700_800_0.1_26,55,55,53,54,55,55,55,57,52,53,30.177287101745605,30.19656014442444,30.145533084869385,30.28095006942749,30.159868001937866,30.113533973693848,30.113205909729004,30.045830011367798,30.140753984451294,30.24195098876953
47,ER_700_800_0.1_19,55,54,56,53,58,55,56,57,55,54,30.45279812812805,30.099115133285522,30.209813117980957,30.085654973983765,30.398526906967163,30.04064702987671,30.10283398628235,30.165951013565063,30.853502988815308,30.345484972000122
48,ER_700_800_0.1_23,57,55,54,55,56,56,56,56,56,54,30.358914852142334,30.287112951278687,30.199246883392334,30.062180995941162,30.145756006240845,30.03712296485901,30.057981967926025,30.110944986343384,30.03487801551819,30.038580179214478
49,ER_700_800_0.1_15,57,57,54,55,57,56,58,54,55,55,30.13996195793152,30.325469970703125,30.080827951431274,30.381851196289062,30.185991048812866,30.382997035980225,30.059561014175415,30.189141988754272,30.501530170440674,30.19709801673889
50,ER_700_800_0.1_6,55,54,56,56,55,58,54,55,55,55,30.469906091690063,30.259443044662476,30.538326025009155,30.227936029434204,30.275909900665283,30.440582990646362,30.36227297782898,30.291947841644287,30.14000701904297,30.32186198234558
51,ER_700_800_0.1_14,55,57,53,52,54,54,53,55,57,54,30.089632987976074,30.13758897781372,30.31697702407837,30.25002408027649,30.39847207069397,30.247901916503906,30.527956008911133,30.096576929092407,30.16160011291504,30.251198053359985
52,ER_700_800_0.1_7,57,57,56,56,59,50,52,56,59,54,30.27766489982605,30.294095993041992,30.585055112838745,30.39534616470337,30.7632098197937,30.125644207000732,30.68274211883545,30.314738988876343,30.142045974731445,30.186059951782227
53,ER_700_800_0.1_22,54,51,49,56,52,56,56,57,56,55,30.529897928237915,30.42841601371765,30.289794921875,30.388864040374756,30.5855770111084,30.272566080093384,30.323004961013794,30.2729549407959,30.261792182922363,30.270726919174194
54,ER_700_800_0.1_16,54,58,54,55,57,55,53,55,58,54,30.419198989868164,30.56081986427307,30.45168900489807,30.414625883102417,30.16419291496277,30.401453971862793,30.23635196685791,30.1039137840271,30.248800039291382,30.509350061416626
55,ER_700_800_0.1_29,57,54,56,57,58,54,51,55,58,56,30.54104709625244,30.31484818458557,30.538960933685303,30.330955028533936,30.756860971450806,30.177466869354248,30.21545100212097,30.308932781219482,30.31792116165161,30.382824897766113
56,ER_700_800_0.1_5,56,56,57,55,56,57,59,54,55,56,30.525041818618774,30.28481388092041,30.392030000686646,30.359163999557495,30.331602096557617,30.506283044815063,30.33059287071228,30.327899932861328,30.47899603843689,30.584106922149658
57,ER_700_800_0.1_20,49,49,54,55,55,55,54,53,53,54,30.172810077667236,30.382653951644897,30.312350034713745,30.641552925109863,30.680469036102295,30.269490957260132,30.313354969024658,30.2413330078125,30.321265935897827,30.45645308494568
58,ER_700_800_0.1_30,55,55,50,56,51,56,59,53,56,53,30.77926206588745,30.589382886886597,30.81951403617859,30.927139043807983,30.75863814353943,30.828598022460938,30.79553508758545,30.287665843963623,30.97474503517151,30.742640018463135
59,ER_700_800_0.1_31,47,49,52,55,52,55,57,57,55,56,30.85550308227539,31.074551820755005,30.43252396583557,31.069486141204834,30.664619207382202,30.768147945404053,30.357160091400146,30.352150917053223,30.401751041412354,30.25108003616333
60,ER_700_800_0.1_21,54,55,54,55,55,56,55,54,57,55,30.207098960876465,30.090665102005005,30.301377058029175,30.243812799453735,30.07326912879944,30.233484029769897,30.216320991516113,30.284016132354736,30.39060401916504,30.088557958602905
61,ER_700_800_0.1_17,54,54,56,56,54,52,54,55,53,54,30.253674030303955,30.171130895614624,30.253512144088745,30.196120977401733,30.58857297897339,30.319495916366577,30.475270986557007,30.319248914718628,30.567705869674683,30.570050954818726
62,ER_700_800_0.1_28,55,56,57,54,54,56,53,56,51,55,30.52124786376953,30.37799596786499,30.41047692298889,30.562357187271118,30.46897602081299,30.78194785118103,30.54942798614502,30.576928853988647,30.37964391708374,30.474798917770386
63,ER_700_800_0.1_4,52,56,55,52,57,57,55,55,51,51,30.51648998260498,30.849598169326782,30.48781108856201,30.36799907684326,30.9927339553833,30.419257879257202,30.526039838790894,30.430269956588745,30.527163982391357,30.489820957183838
64,ER_700_800_0.15_25,40,40,38,41,40,40,41,39,39,41,30.532280921936035,30.684093952178955,30.606449127197266,30.498605966567993,30.4567768573761,30.82402801513672,30.303598880767822,30.585141897201538,30.76151704788208,30.576539039611816
65,ER_700_800_0.15_13,40,41,40,40,37,39,39,40,37,40,30.348247051239014,30.48565101623535,30.64028000831604,30.857483863830566,30.515242099761963,30.769268035888672,30.53561305999756,30.78270411491394,30.685545921325684,30.761693954467773
66,ER_700_800_0.15_4,38,38,40,39,39,38,38,39,38,38,30.728157997131348,30.42050790786743,30.843026876449585,30.342684030532837,30.60959792137146,30.833899974822998,30.464350938796997,30.596818923950195,30.28500008583069,30.47950005531311
67,ER_700_800_0.15_12,39,40,40,40,39,41,36,38,38,37,30.735551834106445,30.751752138137817,30.605051040649414,30.593438148498535,30.33507990837097,30.245589017868042,30.69287610054016,30.868895053863525,30.376617193222046,30.641582012176514
68,ER_700_800_0.15_5,37,37,39,40,37,39,38,39,40,41,30.774642944335938,30.597495079040527,31.032582998275757,30.535444021224976,30.462335109710693,30.834601879119873,30.466578006744385,30.531114101409912,30.43366289138794,30.925518035888672
69,ER_700_800_0.15_24,35,39,40,40,40,40,40,41,39,41,30.99261713027954,30.454580068588257,30.331794023513794,30.533963918685913,30.544161796569824,30.48813796043396,30.7346830368042,30.53665781021118,30.664562940597534,30.335530042648315
70,ER_700_800_0.15_7,40,41,38,36,36,40,40,40,40,41,30.79380202293396,30.450010061264038,30.8043270111084,30.683879137039185,30.3913791179657,30.87373995780945,30.741448163986206,30.554494857788086,30.070777893066406,30.073662996292114
71,ER_700_800_0.15_10,40,40,40,40,41,39,41,41,42,39,30.302737951278687,30.13001799583435,30.082422018051147,30.145961046218872,30.26806616783142,30.026314973831177,30.025765895843506,30.163464069366455,30.254462003707886,30.051564931869507
72,ER_700_800_0.15_26,40,40,41,40,40,40,40,40,41,40,30.04040813446045,30.032612085342407,30.35454487800598,30.147380828857422,30.18895697593689,30.290683031082153,30.029693841934204,30.55398392677307,30.03607487678528,30.030763149261475
73,ER_700_800_0.15_19,40,41,41,41,40,42,40,41,42,40,30.03256106376648,30.021837949752808,30.029895782470703,30.046704053878784,30.035834074020386,30.025845050811768,30.021153926849365,30.02444314956665,30.02637505531311,30.025564908981323
74,ER_700_800_0.15_27,40,40,41,40,42,41,40,41,41,41,30.025809049606323,30.050212144851685,30.02465796470642,30.022504091262817,30.02367401123047,30.026015996932983,30.029426097869873,30.041306972503662,30.03805708885193,30.035340070724487
75,ER_700_800_0.15_18,41,41,43,41,41,43,41,41,40,41,30.02605104446411,30.04723811149597,30.335793018341064,30.02742910385132,30.021185159683228,30.35565209388733,30.027281045913696,30.230695009231567,30.07258892059326,30.321719884872437
76,ER_700_800_0.15_6,41,41,39,40,40,41,38,40,40,40,30.407660961151123,30.027897119522095,30.026018857955933,30.235634088516235,30.030569076538086,30.206024885177612,30.02543807029724,30.157848119735718,30.0428409576416,30.03687810897827
77,ER_700_800_0.15_11,42,41,42,41,42,41,42,41,43,42,30.051664113998413,30.11690092086792,30.022057056427002,30.026628017425537,30.064302921295166,30.04097604751587,30.05785298347473,30.02276301383972,30.02399206161499,30.036936044692993
78,ER_700_800_0.15_3,42,40,41,40,41,42,40,41,40,42,30.219560146331787,30.02073884010315,30.03253197669983,30.02293586730957,30.02919292449951,30.12974500656128,30.08940100669861,30.191445112228394,30.34905195236206,30.027491092681885
79,ER_700_800_0.15_14,40,40,40,42,41,40,40,43,41,40,30.035067081451416,30.15738797187805,30.036946058273315,30.211020946502686,30.088156938552856,30.255195140838623,30.166529893875122,30.10759997367859,30.236603021621704,30.027029037475586
80,ER_700_800_0.15_22,41,39,42,40,40,40,39,39,43,41,30.02667498588562,30.035957098007202,30.491106033325195,30.02999496459961,30.269379138946533,30.029890060424805,30.11555790901184,30.311410188674927,30.30262303352356,30.033512115478516
81,ER_700_800_0.15_23,40,40,40,41,40,41,41,40,41,40,30.1581871509552,30.231932163238525,30.11245608329773,30.053852081298828,30.026049852371216,30.042924165725708,30.033313989639282,30.057678937911987,30.088942050933838,30.036826133728027
82,ER_700_800_0.15_2,40,41,41,43,40,41,41,40,42,41,30.026023149490356,30.076003074645996,30.025179862976074,30.025901079177856,30.028276920318604,30.023141860961914,30.032724857330322,30.050604820251465,30.04041600227356,30.03204083442688
83,ER_700_800_0.15_15,40,41,39,39,40,40,41,39,42,39,30.117361068725586,30.045193195343018,30.0382981300354,30.03262186050415,30.03869605064392,30.034579038619995,30.261271953582764,30.032972812652588,30.19817590713501,30.414049863815308
84,ER_700_800_0.15_9,41,41,40,42,40,40,40,41,40,40,30.36013412475586,30.072795152664185,30.02930998802185,30.45068597793579,30.05290699005127,30.31262493133545,30.256990909576416,30.1098370552063,30.30065083503723,30.06919503211975
85,ER_700_800_0.15_21,42,41,41,41,43,42,40,41,40,40,30.026681900024414,30.02590584754944,30.05246090888977,30.257025957107544,30.118474006652832,30.02777600288391,30.119025945663452,30.023661851882935,30.02944302558899,30.053226947784424
86,ER_700_800_0.15_31,42,41,42,42,42,41,41,41,40,40,30.056053161621094,30.035006046295166,30.02882695198059,30.05558204650879,30.042294025421143,30.04759907722473,30.053000926971436,30.04844307899475,30.02350401878357,30.02916407585144
87,ER_700_800_0.15_17,40,42,40,42,41,41,41,41,40,40,30.041028022766113,30.189425945281982,30.417062044143677,30.03815793991089,30.278775930404663,30.484976053237915,30.060567140579224,30.04946994781494,30.090373992919922,30.05031394958496
88,ER_700_800_0.15_0,41,41,39,41,42,39,40,40,40,39,30.209535121917725,30.464874029159546,30.220134973526,30.0333149433136,30.030625104904175,30.04136085510254,30.0556640625,30.419070959091187,30.0244619846344,30.131574153900146
89,ER_700_800_0.15_28,40,40,41,41,41,41,40,41,41,40,30.024903059005737,30.067373991012573,30.03408718109131,30.460855960845947,30.027981996536255,30.22657799720764,30.168087005615234,30.032759189605713,30.02389407157898,30.22382402420044
90,ER_700_800_0.15_16,40,40,41,39,40,40,42,39,41,41,30.027421951293945,30.028376817703247,30.176713943481445,30.206923007965088,30.213134050369263,30.432558059692383,30.257593870162964,30.105024099349976,30.114274978637695,30.03643798828125
91,ER_700_800_0.15_1,39,39,40,40,40,40,41,40,41,41,30.039348125457764,30.042919158935547,30.05219316482544,30.025012016296387,30.030146837234497,30.030953884124756,30.040927171707153,30.0679190158844,30.04581308364868,30.14068603515625
92,ER_700_800_0.15_29,40,41,40,40,40,41,40,41,40,41,30.133649826049805,30.55255103111267,30.155253887176514,30.028104066848755,30.228768825531006,30.02952218055725,30.07100486755371,30.05679488182068,30.11615514755249,30.047783136367798
93,ER_700_800_0.15_8,41,40,39,40,43,40,41,40,41,39,30.045825958251953,30.147927045822144,30.07393193244934,30.213790893554688,30.345306158065796,30.226444959640503,30.115744829177856,30.730715036392212,30.03585696220398,30.137361764907837
94,ER_700_800_0.15_30,41,41,42,40,40,40,40,40,41,40,30.03280997276306,30.03737497329712,30.03821897506714,30.04006600379944,30.052315950393677,30.037423849105835,30.027026891708374,30.02877712249756,30.0193350315094,30.086766958236694
