,Dataset Name,"Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.2 Solution Time"
45,ER_700_800_0.15_19,39,42,39,40,42,43,40,41,39,42,30.96297001838684,30.970183849334717,30.380678176879883,30.46141505241394,30.259981155395508,30.588550090789795,30.46832299232483,30.471580028533936,30.722126007080078,30.11061692237854
46,ER_700_800_0.15_37,41,40,40,41,40,40,40,41,40,41,30.72916603088379,30.38271713256836,30.569610118865967,30.337491989135742,30.93257999420166,30.956822872161865,31.53447699546814,30.792017936706543,30.255588054656982,30.153913021087646
47,ER_700_800_0.15_110,40,40,39,39,40,40,38,40,39,41,30.364914894104004,30.411607027053833,30.52328896522522,30.31729817390442,30.08920407295227,30.243081092834473,30.126734018325806,30.17464303970337,30.26859211921692,30.297380924224854
48,ER_700_800_0.15_27,39,40,41,41,40,40,40,39,39,39,30.428502082824707,30.157822132110596,30.337224006652832,30.390131950378418,30.480459213256836,30.035089015960693,30.309244871139526,30.353571891784668,30.224647998809814,30.171606063842773
49,ER_700_800_0.15_100,40,40,39,40,39,40,41,39,40,41,30.146325826644897,30.256518125534058,30.229727029800415,30.194459915161133,30.195231914520264,30.35951590538025,30.194905996322632,30.13489603996277,30.258415937423706,30.443480968475342
50,ER_700_800_0.15_55,40,41,39,41,40,40,40,42,42,42,30.29826784133911,30.137652158737183,30.525532007217407,30.213680028915405,30.63869285583496,30.365368127822876,30.93680191040039,30.210463047027588,30.53662109375,30.529231071472168
51,ER_700_800_0.15_45,40,39,40,39,39,40,41,39,39,39,30.365505933761597,30.25007700920105,30.326092958450317,30.230170011520386,30.28247594833374,30.193562984466553,30.191164016723633,30.187566995620728,30.390514135360718,30.15992784500122
52,ER_700_800_0.15_18,42,42,41,41,41,43,42,42,40,41,30.516600131988525,30.373353004455566,30.404191970825195,30.30046582221985,30.190739154815674,30.08806610107422,30.526543140411377,30.27031898498535,30.340014934539795,30.426143884658813
53,ER_700_800_0.15_97,41,40,39,40,40,41,39,39,40,39,30.513222217559814,30.347757816314697,30.45845890045166,30.604254961013794,30.238083839416504,30.450072050094604,30.356920957565308,30.198035955429077,30.38916516304016,30.702269077301025
54,ER_700_800_0.15_87,40,40,40,40,39,39,39,40,40,42,30.086855173110962,30.3876211643219,30.650669813156128,30.281782865524292,30.132614135742188,30.699533939361572,30.370617151260376,30.316522121429443,30.143810987472534,30.3909170627594
55,ER_700_800_0.15_109,40,40,39,41,41,41,40,40,39,40,30.161214113235474,30.56365203857422,30.26214599609375,30.457727193832397,30.249549865722656,30.773258924484253,30.165827989578247,30.615082025527954,30.64722990989685,30.75472593307495
56,ER_700_800_0.15_119,41,42,41,39,40,39,40,40,43,40,30.56029200553894,30.10154891014099,30.68799114227295,30.484129905700684,30.605556964874268,30.29376983642578,30.321785926818848,30.543936014175415,30.86997103691101,30.61062502861023
57,ER_700_800_0.15_6,40,41,40,41,40,40,39,41,40,41,31.405987977981567,30.648702144622803,30.5246000289917,30.41957187652588,30.885995864868164,30.4735209941864,30.639883041381836,30.767465114593506,30.72112798690796,30.883392095565796
58,ER_700_800_0.15_73,40,40,41,40,41,41,39,39,40,40,31.107852935791016,30.562078952789307,30.111109972000122,30.126127004623413,30.040234088897705,30.336861848831177,30.151904821395874,30.268565893173218,30.23547101020813,30.27258586883545
59,ER_700_800_0.15_63,41,40,41,41,40,42,42,40,40,40,30.272468090057373,30.061748027801514,30.4343478679657,30.101782083511353,30.170246124267578,30.134327173233032,30.13660192489624,30.074726819992065,30.106027126312256,30.263564109802246
60,ER_700_800_0.15_11,38,40,39,40,40,40,41,41,40,40,30.29552698135376,30.502790927886963,30.194599866867065,30.21568202972412,30.391386032104492,30.179543018341064,30.297368049621582,30.198311805725098,30.17901110649109,30.27322506904602
61,ER_700_800_0.15_126,41,42,41,41,40,41,40,42,41,42,30.322438955307007,30.326334953308105,30.3992919921875,30.597177028656006,30.458646059036255,30.476682901382446,30.708575963974,30.5326189994812,30.299001932144165,30.58726191520691
62,ER_700_800_0.15_3,40,40,41,41,41,39,40,41,40,41,30.42360496520996,30.35318112373352,30.49692392349243,30.16593289375305,30.43980097770691,30.568084001541138,30.18316102027893,30.42527985572815,30.24800705909729,30.47339105606079
63,ER_700_800_0.15_66,39,40,40,40,38,40,39,39,39,41,30.3363299369812,30.28757095336914,30.188351154327393,30.444427013397217,30.18328309059143,30.261104106903076,30.287771940231323,30.485656023025513,30.294026136398315,30.331032037734985
64,ER_700_800_0.15_76,41,39,42,40,40,40,40,41,40,41,30.187411069869995,30.209270000457764,30.538397073745728,30.540544986724854,30.29374599456787,30.276281118392944,30.29645299911499,30.33783483505249,30.291988134384155,30.291645050048828
65,ER_700_800_0.15_123,40,41,39,40,40,39,41,40,39,38,30.47791290283203,30.730496168136597,30.35821795463562,30.69098687171936,30.46659207344055,30.449135065078735,30.16728901863098,30.338116884231567,30.24487590789795,30.791549921035767
66,ER_700_800_0.15_14,40,40,39,41,38,40,40,39,39,39,30.614743947982788,30.34645700454712,30.36788010597229,30.514355897903442,30.3436381816864,30.1542809009552,30.236499071121216,30.405132055282593,30.662619829177856,30.420493841171265
67,ER_700_800_0.15_59,42,41,40,42,40,41,39,40,41,39,30.356136083602905,30.188628911972046,30.42957901954651,30.473855018615723,30.267482042312622,30.524683952331543,30.36567497253418,30.756524801254272,30.3246750831604,30.272218942642212
68,ER_700_800_0.15_49,42,43,41,42,42,41,40,41,39,43,30.568590879440308,30.193567991256714,30.249351978302002,30.359031915664673,30.359546899795532,30.244608163833618,30.508496046066284,30.749786853790283,30.84295105934143,30.668331146240234
69,ER_700_800_0.15_82,40,41,41,42,40,42,41,41,41,40,30.4693660736084,30.432631969451904,30.239654064178467,30.31121301651001,30.15928602218628,30.334748029708862,30.14273500442505,30.04360604286194,30.040700912475586,30.256274938583374
70,ER_700_800_0.15_92,41,41,40,40,41,42,42,42,40,42,30.449626922607422,30.26650619506836,30.423058032989502,30.031803846359253,30.846240997314453,30.15380096435547,30.207948923110962,30.226675987243652,30.283827781677246,30.354067087173462
71,ER_700_800_0.15_22,41,41,39,41,41,39,40,41,40,41,30.46627402305603,30.499040126800537,30.58722710609436,30.95182490348816,30.02707314491272,30.453973054885864,30.28690505027771,30.034090042114258,30.030417919158936,30.02943706512451
72,ER_700_800_0.15_105,40,40,39,39,41,37,41,39,38,40,30.18309783935547,30.02895498275757,30.242405891418457,30.27054190635681,30.15225887298584,30.495940923690796,30.35560703277588,30.259492874145508,30.346837043762207,30.16712999343872
73,ER_700_800_0.15_32,40,41,41,41,41,40,39,41,40,40,30.486284971237183,30.11643099784851,30.380495071411133,30.31735897064209,30.421672105789185,30.54495596885681,30.804144859313965,30.198543071746826,30.222573041915894,30.47393488883972
74,ER_700_800_0.15_115,41,42,42,40,41,40,42,43,40,40,30.034099817276,30.515280961990356,30.501347064971924,30.384362936019897,30.548464059829712,30.03574299812317,30.032865047454834,30.026849031448364,30.443129062652588,30.24210000038147
75,ER_700_800_0.15_40,40,43,39,41,40,41,40,39,41,41,30.03907799720764,30.046027898788452,30.032582998275757,30.031941890716553,30.25206708908081,30.032105207443237,30.037424087524414,30.032135009765625,30.038676977157593,30.027348041534424
76,ER_700_800_0.15_50,41,40,40,39,41,40,39,41,40,41,30.130245208740234,30.14743399620056,30.24342703819275,30.033239126205444,30.402565002441406,30.03179693222046,30.371912002563477,30.330400943756104,30.291522979736328,30.030553102493286
77,ER_700_800_0.15_114,43,41,40,39,40,40,40,41,42,42,30.173704862594604,30.04020595550537,30.03490400314331,30.0402250289917,30.036303997039795,30.0438449382782,30.04601502418518,30.030930042266846,30.26365089416504,30.036906003952026
78,ER_700_800_0.15_33,40,40,40,40,40,40,40,41,40,39,30.05335807800293,30.06255006790161,30.102625131607056,30.022588968276978,30.034754037857056,30.08858585357666,30.045923948287964,30.089596033096313,30.12996006011963,30.0864098072052
79,ER_700_800_0.15_104,41,42,41,42,40,41,40,41,40,41,30.086437940597534,30.270025968551636,30.042703866958618,30.09341597557068,30.282894134521484,30.18756103515625,30.583569049835205,30.668129205703735,30.699379920959473,30.203917980194092
80,ER_700_800_0.15_23,42,42,42,41,41,45,41,44,44,43,30.606099843978882,30.500848054885864,30.541481971740723,30.232787132263184,30.388821840286255,30.285348892211914,30.04464292526245,30.30598497390747,30.527852058410645,30.03687882423401
81,ER_700_800_0.15_51,42,42,42,40,43,40,40,41,42,41,30.03408980369568,30.627012014389038,30.166799068450928,30.049444913864136,30.032881021499634,30.031069040298462,30.031881093978882,30.028167009353638,30.02762007713318,30.03102707862854
82,ER_700_800_0.15_41,39,41,42,41,41,39,42,40,42,42,30.261073112487793,30.262192010879517,30.23678183555603,30.267871856689453,30.341402053833008,30.254034996032715,30.15664792060852,30.258558988571167,30.203001976013184,30.269785165786743
83,ER_700_800_0.15_77,42,43,41,43,42,41,42,41,42,43,30.33647894859314,30.03340983390808,30.31215000152588,30.274861097335815,30.525442123413086,30.1098690032959,30.438531160354614,30.225682973861694,30.234901905059814,30.116004943847656
84,ER_700_800_0.15_67,41,40,40,39,42,40,41,41,40,42,30.63452696800232,30.411657094955444,30.243109941482544,30.410380125045776,30.448580026626587,30.28536295890808,30.498883962631226,30.240796089172363,30.186573028564453,30.07035207748413
85,ER_700_800_0.15_2,40,42,40,42,40,41,41,43,42,42,30.595577001571655,30.18752384185791,30.037415027618408,30.166795015335083,30.052210092544556,30.161686897277832,30.045768976211548,30.030597925186157,30.47528886795044,30.257576942443848
86,ER_700_800_0.15_15,39,41,40,40,41,40,41,41,42,40,30.376226902008057,30.028783082962036,30.373696088790894,30.118140935897827,30.24540901184082,30.32755398750305,30.405098915100098,30.33556604385376,30.19363784790039,30.155960083007812
87,ER_700_800_0.15_122,40,40,41,40,40,41,40,40,41,41,30.190781116485596,30.0393168926239,30.304639101028442,30.384111881256104,30.460016012191772,30.23121404647827,30.35063409805298,30.226749897003174,30.02443289756775,30.21672296524048
88,ER_700_800_0.15_48,41,39,40,43,41,40,39,41,40,40,30.336277961730957,30.42132592201233,30.38538384437561,30.452556848526,30.27610993385315,30.76158380508423,30.034245014190674,30.245201110839844,30.047996997833252,30.056643962860107
89,ER_700_800_0.15_58,41,39,39,40,40,40,40,40,40,40,30.06934094429016,30.493582010269165,30.069095849990845,30.126702070236206,30.32666802406311,30.09666109085083,30.802227020263672,30.221540927886963,30.283107042312622,30.05721116065979
90,ER_700_800_0.15_93,39,38,39,39,41,41,40,40,39,41,30.137244939804077,30.38016390800476,30.469408988952637,30.045275926589966,30.06355595588684,30.12477397918701,30.33643889427185,30.035518884658813,30.48827600479126,30.105703115463257
91,ER_700_800_0.15_83,41,41,42,41,42,40,40,41,40,40,30.11891007423401,30.21252703666687,30.381229162216187,30.445765018463135,30.53906488418579,30.04829216003418,30.058032035827637,30.02734899520874,30.174036979675293,30.02885103225708
92,ER_700_800_0.15_9,40,39,40,39,39,42,38,41,39,37,30.41992998123169,30.06085991859436,30.229466915130615,30.388556957244873,30.03710103034973,30.323930978775024,30.37502884864807,30.279945850372314,30.398354053497314,30.282323837280273
93,ER_700_800_0.15_43,39,41,40,41,40,40,41,40,40,40,30.41058897972107,30.384145975112915,30.148181915283203,30.32180905342102,30.243385076522827,30.34207797050476,30.293649911880493,30.66666316986084,30.37664794921875,30.223150968551636
94,ER_700_800_0.15_53,40,42,42,40,40,41,40,39,40,41,30.120945930480957,30.693283081054688,30.03743290901184,30.43944501876831,30.533042907714844,30.034423828125,30.04785394668579,30.097020149230957,30.048069953918457,30.033135890960693
