,Dataset Name,"pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 450 Solution Size","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 2250 Solution Size","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 4500 Solution Size","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 6750 Solution Size","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 9000 Solution Size","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 11250 Solution Size","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 13500 Solution Size","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 15750 Solution Size","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 18000 Solution Size","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 20250 Solution Size","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 22500 Solution Size","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 24750 Solution Size","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 27000 Solution Size","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 29250 Solution Size","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 31500 Solution Size","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 33750 Solution Size","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 36000 Solution Size","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 38250 Solution Size","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 40500 Solution Size","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 42750 Solution Size","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 45000 Solution Size","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 47250 Solution Size","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 49500 Solution Size","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 51750 Solution Size","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 54000 Solution Size","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 56250 Solution Size","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 58500 Solution Size","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 60750 Solution Size","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 63000 Solution Size","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 65250 Solution Size","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 67500 Solution Size","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 450 Solution Time","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 2250 Solution Time","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 4500 Solution Time","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 6750 Solution Time","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 9000 Solution Time","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 11250 Solution Time","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 13500 Solution Time","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 15750 Solution Time","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 18000 Solution Time","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 20250 Solution Time","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 22500 Solution Time","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 24750 Solution Time","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 27000 Solution Time","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 29250 Solution Time","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 31500 Solution Time","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 33750 Solution Time","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 36000 Solution Time","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 38250 Solution Time","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 40500 Solution Time","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 42750 Solution Time","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 45000 Solution Time","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 47250 Solution Time","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 49500 Solution Time","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 51750 Solution Time","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 54000 Solution Time","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 56250 Solution Time","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 58500 Solution Time","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 60750 Solution Time","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 63000 Solution Time","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 65250 Solution Time","pCQO_MIS ER 700-800 MGD batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three at step 67500 Solution Time"
0,ER_700_800_0.05_15,86,86,87,88,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,5.7722461223602295,13.74143934249878,16.829411268234253,32.3127965927124,37.04995012283325,47.131529569625854,57.50654649734497,67.54101920127869,77.93648028373718,87.97233271598816,98.32472324371338,108.42013049125671,118.79004859924316,128.88798332214355,139.27601146697998,149.37906789779663,159.74730134010315,169.85920524597168,180.2287940979004,190.36687469482422,197.6785728931427,205.23737859725952,217.42889428138733,222.86561822891235,233.2665934562683,243.36870908737183,253.7732698917389,263.5053081512451,273.51437067985535,283.86143827438354,293.89218258857727
1,ER_700_800_0.05_23,86,86,88,89,89,89,89,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,3.098461389541626,11.35088586807251,21.38620352745056,31.75746440887451,41.81353807449341,52.201669216156006,62.239197731018066,72.57965350151062,82.66567039489746,87.41393518447876,99.93291807174683,107.13472628593445,114.9416880607605,125.01467108726501,135.3609001636505,145.43413972854614,155.76734852790833,165.83143019676208,176.23077178001404,186.2798194885254,196.66344475746155,206.7653932571411,217.07481908798218,227.26601195335388,237.58815956115723,246.97361660003662,257.2701368331909,267.47616600990295,271.1211938858032,285.4082295894623,290.83352303504944
2,ER_700_800_0.05_2,87,89,89,89,89,89,89,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,3.5402090549468994,11.83224606513977,21.882081747055054,32.275864124298096,42.39018726348877,52.824077129364014,62.92229771614075,73.3135917186737,83.4426543712616,93.85324597358704,103.9512882232666,114.43118977546692,124.5275046825409,134.927747964859,145.0691273212433,155.5168960094452,163.10898208618164,170.9545087814331,182.83854699134827,187.28422141075134,197.4006643295288,207.85006594657898,217.96556425094604,227.9329652786255,238.05062675476074,248.14065861701965,258.47639560699463,268.5353488922119,278.95154643058777,289.0670802593231,299.46881556510925
3,ER_700_800_0.05_22,87,87,88,89,89,89,89,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,3.4984216690063477,11.80327320098877,22.23440670967102,32.37994623184204,42.786672830581665,47.84478712081909,58.5530686378479,67.53141665458679,75.79871010780334,86.10827159881592,96.29282832145691,106.61840510368347,116.80143618583679,127.09092879295349,137.25101518630981,147.62325239181519,157.92043900489807,168.18287134170532,178.55737376213074,188.71559190750122,199.16688561439514,209.29221653938293,219.68190217018127,229.53485345840454,232.5095248222351,248.03326535224915,251.76877522468567,262.0686204433441,272.1954312324524,282.5427210330963,292.58390164375305
4,ER_700_800_0.05_3,88,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,3.360335350036621,11.648706436157227,21.860873222351074,32.08758544921875,42.210460901260376,52.53168320655823,62.58240842819214,72.98087692260742,83.03710651397705,93.43679428100586,103.52713322639465,113.97308039665222,121.5246512889862,131.13316202163696,141.3790566921234,147.89612698554993,158.2365972995758,168.39539790153503,178.78631353378296,189.0249888896942,199.2834119796753,209.49837732315063,219.34067487716675,229.38523864746094,239.7586793899536,249.82259368896484,260.2405207157135,270.3168098926544,280.7354927062988,290.8144540786743,301.2172839641571
5,ER_700_800_0.05_14,85,88,88,88,88,88,88,88,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,2.6119613647460938,4.32680082321167,19.533109426498413,24.049030542373657,33.39311671257019,43.599128007888794,54.026419162750244,64.12182259559631,74.54733562469482,84.63892674446106,95.10035467147827,105.17145705223083,115.60957098007202,125.73691320419312,136.13480043411255,146.29365873336792,156.76032733917236,166.84748768806458,177.28892755508423,186.59071278572083,187.6681318283081,195.32832646369934,206.87412190437317,211.90003395080566,222.0320222377777,232.2001929283142,242.47112393379211,252.65602731704712,262.89976143836975,273.0123255252838,283.364595413208
6,ER_700_800_0.05_1,83,86,86,86,87,87,87,87,87,87,88,88,88,88,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,3.035297155380249,11.13083553314209,21.468695878982544,31.67384433746338,41.96278977394104,52.229331254959106,62.448137283325195,72.57385301589966,82.9396276473999,87.87986445426941,100.63227653503418,107.62702012062073,115.49720072746277,125.68956017494202,136.05829906463623,146.19031047821045,156.6201183795929,166.91165924072266,176.7424602508545,186.7809157371521,197.14995574951172,207.2058355808258,217.49999737739563,227.64194107055664,237.93786668777466,248.14362359046936,258.54881501197815,268.6414420604706,271.7157816886902,286.9457778930664,291.5582823753357
7,ER_700_800_0.05_20,82,85,86,86,86,86,86,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,3.1509671211242676,11.409348011016846,21.531805515289307,31.858027696609497,41.96612739562988,52.08575439453125,62.43978023529053,72.74254608154297,82.9513373374939,93.06994366645813,103.44127941131592,113.6593930721283,123.94063878059387,134.08779740333557,144.420836687088,154.6771261692047,162.367769241333,169.86306071281433,181.96125483512878,187.064115524292,197.06847071647644,207.0687038898468,217.37861895561218,227.39816856384277,237.72190976142883,247.78359460830688,258.1714518070221,268.3085608482361,278.5815010070801,288.6472809314728,299.0253508090973
8,ER_700_800_0.05_30,89,89,90,90,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,92,92,92,92,92,92,92,92,92,3.389738082885742,11.721199035644531,22.034042835235596,32.22105526924133,42.60275912284851,46.91222858428955,60.78552198410034,66.5979151725769,76.22422695159912,86.55261969566345,96.78062105178833,107.04365086555481,117.30074834823608,127.71109509468079,137.8208487033844,148.0627477169037,158.19221711158752,168.53024697303772,178.61543941497803,188.95951128005981,199.05078387260437,209.38268303871155,219.4435956478119,228.44252347946167,233.70722031593323,248.06758189201355,251.00714588165283,261.3678584098816,271.3945860862732,281.7684850692749,291.75360226631165
9,ER_700_800_0.05_29,85,87,87,87,87,87,87,87,87,87,87,87,87,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,3.0626323223114014,11.344638586044312,21.37481451034546,31.753456592559814,41.79251313209534,52.12248873710632,62.145570516586304,72.47662663459778,82.53684329986572,92.9058723449707,102.93317127227783,113.25750875473022,120.03322911262512,129.72253894805908,139.2373833656311,140.4057698249817,149.04097652435303,159.08046531677246,169.44127321243286,179.4712245464325,189.83374071121216,199.89919590950012,209.86351776123047,220.19113850593567,230.31840348243713,240.65608882904053,250.85065412521362,261.05338954925537,271.29047417640686,281.5451500415802,291.70552468299866
10,ER_700_800_0.05_8,85,87,88,88,88,88,88,88,88,88,88,88,88,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,3.12176513671875,10.612174034118652,15.472774028778076,30.33993148803711,33.917428731918335,44.061194896698,54.472036361694336,64.57325291633606,75.01704216003418,85.07016515731812,95.53469967842102,105.61138701438904,116.05374717712402,126.14704871177673,136.1242334842682,146.2342610359192,156.3241891860962,166.62040519714355,176.6534879207611,187.04191613197327,194.52111673355103,200.67136216163635,214.16916465759277,219.36547327041626,229.40327835083008,239.76237106323242,249.84803938865662,260.2565565109253,270.3268940448761,280.7373824119568,290.7916102409363
11,ER_700_800_0.05_16,84,86,86,86,86,86,86,86,88,88,88,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,3.0384557247161865,11.34830927848816,21.4071364402771,31.806950569152832,41.86271905899048,52.287619829177856,62.31059956550598,72.69526934623718,82.7700788974762,87.36691164970398,98.74494433403015,107.07585573196411,115.01413297653198,124.69180250167847,135.01066279411316,145.01989579200745,155.31636428833008,165.37102627754211,175.45901656150818,185.71810865402222,195.8454818725586,206.15039706230164,216.26247906684875,226.49461770057678,236.5618007183075,246.7408411502838,256.79137229919434,267.16844367980957,270.46363520622253,284.71176075935364,290.0597720146179
12,ER_700_800_0.05_28,87,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,3.177884817123413,11.184142589569092,21.55876350402832,31.647578239440918,42.01775503158569,52.059319257736206,62.45510196685791,72.54025030136108,82.89941430091858,93.02320194244385,103.4111635684967,113.5305335521698,123.25496578216553,133.65923738479614,144.001398563385,154.18479466438293,162.41292357444763,169.58441543579102,182.14688634872437,187.73607420921326,198.13080167770386,208.20361375808716,218.58933424949646,228.65107703208923,239.06229281425476,249.16498398780823,259.54983043670654,269.6582655906677,280.09756422042847,290.1779565811157,300.5959508419037
13,ER_700_800_0.05_9,83,85,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,3.2422544956207275,11.325662612915039,21.68012547492981,31.87898325920105,42.1786732673645,46.216631174087524,61.0965621471405,65.98972940444946,75.59649109840393,85.64398312568665,95.89426851272583,105.93552708625793,116.29681038856506,126.3355393409729,136.6684730052948,146.7232301235199,157.03929376602173,167.00876307487488,177.30360007286072,187.35383415222168,197.6131715774536,207.78923296928406,218.12364602088928,227.4744839668274,231.71300387382507,247.13873100280762,251.10549592971802,261.4474184513092,271.5294578075409,281.86638045310974,291.97975420951843
